ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1007.1	30.16	55.1	20.1	7.58	221	4.4	6.4	41.384312	2.117572
9	146.96	1001.6	28.35	90.6	26.7	7.76	214	4.3	6.4	41.384415	2.117606
10	150.86	1001.2	29.1	89.3	27.2	7.76	213.3	4.3	6.5	41.384461	2.117646
11	154.55	1000.8	29.5	86.1	26.9	7.72	213	4.2	6.5	41.384489	2.117681
12	157.84	1000.4	29.5	82.8	26.3	7.68	213	4.2	6.4	41.384484	2.117652
13	166.57	999.5	28.68	80.4	25	7.62	213.2	4.2	6.4	41.384512	2.117681
15	171.07	999	28.35	75.2	23.5	7.55	213.5	4.2	6.3	41.384633	2.117893
16	174.07	998.6	28.32	73.7	23.2	7.51	213.4	4.1	6.3	41.384661	2.117887
17	177.59	998.2	28.29	71.9	22.7	7.46	213.1	4.1	6.3	41.384759	2.117887
18	182.97	997.6	28.22	70.3	22.3	7.43	212.4	4	6.3	41.38481	2.117973
19	186.14	997.3	28.16	69.3	22	7.42	211.4	3.9	6.3	41.384793	2.117996
20	191.37	996.7	28.19	68.2	21.8	7.42	210.5	3.8	6.4	41.384827	2.117973
21	197.09	996	27.97	66.7	21.2	7.4	210.1	3.7	6.4	41.384908	2.118007
22	199.89	995.7	27.87	66.2	21	7.38	210	3.7	6.4	41.384971	2.118053
23	205.62	995.1	27.81	65.6	20.8	7.39	209.7	3.7	6.4	41.384999	2.118065
24	210.41	994.6	27.74	65.5	20.7	7.41	209.2	3.6	6.5	41.385011	2.118053
25	215.03	994	27.77	65.2	20.6	7.44	208.6	3.6	6.5	41.384994	2.118065
26	219.98	993.5	27.84	64.8	20.6	7.45	207.8	3.5	6.6	41.384988	2.11811
27	224.37	993	27.77	64.7	20.5	7.43	207	3.4	6.6	41.384999	2.118168
28	230.53	992.3	27.71	64.5	20.4	7.39	206.6	3.3	6.6	41.385022	2.118185
29	234.72	991.8	27.77	64.3	20.4	7.35	206.3	3.3	6.6	41.385062	2.11815
30	236.23	991.7	27.77	64	20.3	7.35	206.2	3.2	6.6	41.385125	2.118105
31	239.85	991.3	27.71	63.9	20.3	7.36	206.5	3.3	6.6	41.385177	2.11811
32	244.23	990.8	27.58	63.5	20	7.36	206.8	3.3	6.6	41.385206	2.118156
34	248.15	990.3	27.2	64.1	19.8	7.36	207.2	3.4	6.5	41.38528	2.118322
35	253.64	989.7	27.11	64.2	19.8	7.37	207.5	3.4	6.5	41.385309	2.11838
36	257.27	989.3	27.08	64.1	19.7	7.37	207.8	3.4	6.5	41.385343	2.118385
37	261.56	988.8	27.01	64.2	19.7	7.38	208.1	3.5	6.5	41.385395	2.118374
38	265.09	988.4	26.95	64.3	19.6	7.42	208.7	3.6	6.5	41.385441	2.118362
39	269.89	987.9	26.89	64.6	19.7	7.46	209.1	3.6	6.5	41.385469	2.11834
40	273.62	987.5	26.83	64.7	19.6	7.52	209.3	3.7	6.6	41.385492	2.118322
41	278.4	987	26.76	64.8	19.6	7.61	209.7	3.8	6.6	41.385498	2.118345
42	281.46	986.6	26.73	65.1	19.6	7.68	210.5	3.9	6.6	41.385504	2.11838
43	284.47	986.3	26.73	65.1	19.6	7.71	211	4	6.6	41.385521	2.11842
44	289.46	985.7	26.67	65.2	19.6	7.76	211.3	4	6.6	41.385567	2.118471
45	292.83	985.4	26.64	65.3	19.6	7.8	211.4	4.1	6.7	41.385618	2.1185
46	298.5	984.7	26.61	65.6	19.6	7.83	211.2	4.1	6.7	41.385664	2.118494
47	301.19	984.4	26.61	65.5	19.6	7.85	211.1	4.1	6.7	41.385693	2.118477
48	307.23	983.8	26.58	65.7	19.6	7.87	211.3	4.1	6.7	41.385721	2.118483
49	311.22	983.3	26.51	65.7	19.6	7.9	211.7	4.1	6.7	41.385744	2.1185
50	314.29	983	26.45	65.7	19.5	7.95	212.4	4.3	6.7	41.385767	2.118552
51	315.82	982.8	26.48	65.3	19.4	8.03	213.2	4.4	6.7	41.385796	2.118632
52	319.14	982.4	26.42	66	19.6	8.12	213.7	4.5	6.8	41.385836	2.118712
53	323.33	982	26.36	66	19.5	8.22	213.9	4.6	6.8	41.38587	2.118775
54	327.33	981.5	26.39	65.1	19.3	8.32	213.9	4.6	6.9	41.385916	2.118827
55	330.68	981.1	26.42	64.6	19.2	8.41	213.9	4.7	7	41.385968	2.118861
56	334.58	980.7	26.42	64.7	19.2	8.49	214.1	4.8	7	41.386002	2.118867
57	340.39	980.1	26.39	65	19.3	8.57	214.6	4.9	7.1	41.386019	2.118872
58	343.64	979.7	26.33	65.1	19.2	8.64	215.2	5	7.1	41.386031	2.11889
59	348.16	979.2	26.33	65.3	19.3	8.7	215.9	5.1	7	41.386048	2.118913
60	352.89	978.7	26.24	65.2	19.2	8.74	216.5	5.2	7	41.386071	2.11893
61	357.01	978.2	26.14	66.4	19.4	8.77	216.9	5.3	7	41.386094	2.118958
62	362.78	977.6	26.08	65.4	19.1	8.77	217.2	5.3	7	41.386122	2.118998
63	366.25	977.2	26.11	65	19	8.74	217.4	5.3	6.9	41.386162	2.119039
64	371.69	976.6	26.05	64.6	18.9	8.68	217.7	5.3	6.9	41.386203	2.119073
65	375.3	976.2	26.02	64.7	18.9	8.62	217.9	5.3	6.8	41.386243	2.119102
66	378.57	975.8	26.02	64.6	18.8	8.56	218.1	5.3	6.7	41.386283	2.119125
67	383.02	975.4	25.96	64.6	18.8	8.51	218.3	5.3	6.7	41.386334	2.119147
68	387.19	974.9	25.96	64.5	18.7	8.48	218.4	5.3	6.6	41.386386	2.119176
69	393.25	974.2	25.9	65.1	18.8	8.45	218.5	5.3	6.6	41.386426	2.119205
70	395.4	974	25.87	65.1	18.8	8.41	218.4	5.2	6.6	41.38646	2.119245
71	399.88	973.5	25.87	63.8	18.5	8.39	218.3	5.2	6.6	41.386495	2.119285
72	404.14	973	25.87	62.9	18.3	8.37	218.3	5.2	6.6	41.386535	2.119319
73	408.89	972.5	25.87	63	18.3	8.38	218.2	5.2	6.6	41.386569	2.119359
74	414.33	971.9	25.81	61.8	17.9	8.39	218.2	5.2	6.6	41.386598	2.119394
75	420.01	971.3	25.77	63.5	18.3	8.41	218.2	5.2	6.6	41.386627	2.119417
76	423.22	970.9	25.71	64.1	18.4	8.43	218.3	5.2	6.6	41.386649	2.11944
77	426.99	970.5	25.71	62.4	18	8.46	218.4	5.3	6.6	41.386667	2.119463
78	432.69	969.9	25.65	64	18.3	8.49	218.5	5.3	6.6	41.386678	2.119491
79	437.06	969.4	25.62	62.6	17.9	8.49	218.6	5.3	6.6	41.38669	2.119514
80	439.86	969.1	25.68	60.6	17.5	8.49	218.6	5.3	6.6	41.386707	2.119554
81	446.11	968.4	25.77	58.5	17	8.47	218.6	5.3	6.6	41.386724	2.119606
82	448.32	968.2	25.9	57.7	16.9	8.44	218.5	5.2	6.6	41.386747	2.119663
83	451.01	967.9	25.93	57.8	17	8.39	218.3	5.2	6.6	41.386787	2.11972
84	455.62	967.4	25.84	59.3	17.3	8.31	218.2	5.1	6.5	41.386833	2.119755
85	459.4	966.9	25.84	56.5	16.5	8.22	218.1	5.1	6.5	41.386879	2.119772
86	466.39	966.2	25.84	56.4	16.5	8.13	218	5	6.4	41.386919	2.119789
87	469.79	965.8	25.81	56.2	16.4	8.07	217.9	5	6.4	41.386947	2.119812
