ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1008.2	28.98	37.8	13.1	0	0	2.3	15.8	41.384472	2.11748
7	136.4	1003.8	28.1	60.6	19.8	15.95	188	2.2	15.8	41.38461	2.117285
8	145.33	1002.8	27.68	57.4	18.5	15.94	188	2.2	15.8	41.384753	2.11736
9	156.58	1001.5	26.93	55.4	17.2	15.95	188.1	2.3	15.8	41.384747	2.117394
10	163.14	1000.8	26.71	53.6	16.5	15.94	188.4	2.3	15.8	41.384764	2.117343
11	168.75	1000.2	26.65	51.8	15.9	15.95	188.6	2.4	15.8	41.384799	2.11732
12	171.89	999.8	26.62	50.4	15.5	15.98	189	2.5	15.8	41.384868	2.117406
13	176.03	999.3	26.49	48.9	14.9	16.01	189.6	2.7	15.8	41.385011	2.117446
14	181.45	998.7	26.49	47.9	14.6	16.01	190.2	2.8	15.8	41.385085	2.117383
15	186.76	998.1	26.62	46.8	14.3	15.92	190.9	3	15.6	41.38512	2.117434
17	189.86	997.8	26.49	45.3	13.7	15.83	191.5	3.2	15.5	41.385286	2.117641
18	193.91	997.3	26.37	44.8	13.4	15.79	192.1	3.3	15.4	41.385378	2.117612
19	196.59	997	26.43	44.4	13.3	15.83	192.9	3.5	15.4	41.385406	2.117583
20	201.57	996.4	26.46	44.1	13.3	15.83	193.7	3.8	15.4	41.385429	2.117612
21	205.09	996	26.49	43.6	13.1	15.83	194.5	4	15.3	41.385515	2.117681
22	206.19	995.9	26.37	43.3	12.9	15.86	195.3	4.2	15.3	41.385624	2.117761
23	211.6	995.3	26.09	43	12.5	15.89	196.1	4.4	15.3	41.385716	2.117824
24	215.63	994.9	25.97	43	12.4	15.87	196.7	4.6	15.2	41.385784	2.117847
25	222.07	994.1	25.97	43	12.4	15.81	197.3	4.7	15.1	41.385847	2.117858
26	228.49	993.4	26	42.8	12.4	15.81	198	4.9	15	41.385922	2.117904
27	230.63	993.2	25.85	42.7	12.2	15.9	198.7	5.1	15.1	41.385996	2.11795
28	236.03	992.5	25.88	42.7	12.2	15.96	199.3	5.3	15.1	41.386082	2.11795
29	240.64	992	25.91	42.7	12.3	15.96	200.1	5.5	15	41.386162	2.117938
30	246.98	991.3	25.88	42.6	12.2	15.96	200.9	5.7	14.9	41.386231	2.11795
