ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1005.2	25.46	83.9	22.5	1.94	151	-0.7	0.6	41.384478	2.117497
1	118.73	1002.8	24.92	99.8	24.9	0.83	131.9	-0.6	0.6	41.384295	2.117767
3	125.52	1002.1	25.34	99.9	25.3	0.74	132.6	-0.5	0.5	41.3843	2.11783
4	129.4	1001.6	25.34	99.6	25.3	0.65	131.3	-0.5	0.4	41.384323	2.117772
5	132.72	1001.3	25.28	99	25.1	0.62	129.9	-0.5	0.4	41.384369	2.117669
6	138.69	1000.6	25.25	98.5	25	0.63	132	-0.5	0.4	41.384392	2.117623
7	141.5	1000.3	25.22	97.9	24.9	0.64	135.7	-0.4	0.5	41.384375	2.117675
8	145.07	999.9	25.19	97.1	24.7	0.57	138.6	-0.4	0.4	41.384358	2.117767
9	151.52	999.1	25.16	96.1	24.5	0.46	138.9	-0.3	0.3	41.384363	2.117767
10	155.42	998.7	25.13	95.5	24.4	0.33	134.4	-0.2	0.2	41.384363	2.117709
11	157.86	998.4	25.1	94.5	24.2	0.22	137	-0.1	0.2	41.384381	2.117612
12	164.1	997.7	25.07	93.7	24	0.17	151.5	-0.1	0.1	41.384421	2.117583
13	167.11	997.4	25.04	93.1	23.8	0.19	167.4	-0	0.2	41.384438	2.1176
14	172.29	996.8	25.01	92.5	23.7	0.21	171	-0	0.2	41.384409	2.117612
15	176.53	996.3	24.98	92.1	23.6	0.2	181.1	0	0.2	41.384381	2.117618
16	180.69	995.8	24.95	91.8	23.5	0.19	219.4	0.1	0.1	41.384381	2.117618
17	184.44	995.4	24.92	91.5	23.4	0.28	255.7	0.3	0.1	41.384421	2.117629
18	185.86	995.2	24.98	90.2	23.3	0.4	265.4	0.4	0	41.384449	2.117658
19	190.42	994.7	25.19	87.5	23	0.46	264.1	0.5	0	41.384444	2.117669
21	193.85	994.3	25.77	84.3	22.9	0.5	259	0.5	0.1	41.384369	2.117681
22	198.06	993.9	25.93	82.8	22.8	0.6	253.5	0.6	0.2	41.384323	2.117692
23	203.37	993.3	25.99	82	22.7	0.75	251.6	0.7	0.2	41.384318	2.117698
24	205.27	993.1	26.05	81.2	22.6	0.9	252.9	0.9	0.3	41.384329	2.117681
25	207.88	992.8	26.08	80.1	22.4	1.01	255.6	1	0.3	41.384363	2.117658
26	214.07	992.1	26.14	79.2	22.2	1.13	257	1.1	0.3	41.384409	2.117641
27	218.23	991.6	26.14	78.7	22.1	1.24	256.4	1.2	0.3	41.384421	2.117646
28	222.42	991.1	26.14	78.2	22	1.32	254.1	1.3	0.4	41.384403	2.117658
29	226.27	990.7	26.23	76.9	21.9	1.38	251.9	1.3	0.4	41.384386	2.117669
30	229.24	990.4	26.3	76.6	21.9	1.42	251.5	1.4	0.5	41.384369	2.117686
31	232.84	990	26.3	76.1	21.7	1.48	252.1	1.4	0.5	41.384358	2.117704
32	236.87	989.5	26.33	75.3	21.6	1.55	252.3	1.5	0.5	41.384352	2.117698
33	240.49	989.1	26.39	74.5	21.5	1.58	251.1	1.5	0.5	41.384363	2.117698
34	244.2	988.7	26.39	74.1	21.4	1.57	248.9	1.5	0.6	41.384392	2.117698
36	248.2	988.3	26.42	73.4	21.3	1.58	246	1.4	0.6	41.384449	2.117698
37	251.9	987.8	26.39	73.2	21.2	1.62	244	1.5	0.7	41.384455	2.117692
38	255.47	987.4	26.39	72.6	21.1	1.67	243.6	1.5	0.7	41.384455	2.117698
