ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1006.8	23.2	80	19.6	3.11	306	2.2	-0.1	41.384438	2.117451
8	131.61	1003	22.78	93.7	21.7	2.22	273	2.2	-0.1	41.384283	2.118179
9	132.87	1002.8	23.25	93.4	22.1	2.23	273.7	2.2	-0.1	41.384421	2.117933
10	136.53	1002.4	23.39	92.8	22.2	2.24	274.3	2.2	-0.2	41.384426	2.117944
11	143.13	1001.6	23.45	92.2	22.1	2.26	274.1	2.3	-0.2	41.384489	2.117956
12	144.8	1001.5	23.45	91.2	21.9	2.36	273.6	2.4	-0.1	41.384512	2.117858
13	148.15	1001.1	23.45	90.5	21.8	2.5	273.2	2.5	-0.1	41.384472	2.117784
14	151	1000.7	23.42	89.8	21.6	2.62	272.7	2.6	-0.1	41.384432	2.117835
15	156.13	1000.2	23.39	89	21.5	2.69	271.5	2.7	-0.1	41.384472	2.117864
16	158.29	999.9	23.33	88.5	21.3	2.73	270.3	2.7	-0	41.38453	2.11783
17	163.03	999.4	23.27	88.1	21.2	2.74	270.1	2.7	-0	41.384552	2.117784
18	164.67	999.2	23.22	87.5	21	2.76	270.3	2.8	-0	41.384518	2.117818
19	166.74	998.9	23.16	87	20.9	2.77	270.1	2.8	-0	41.384478	2.117853
20	171.02	998.5	23.13	86.8	20.8	2.76	268.6	2.8	0.1	41.384501	2.11783
21	173.04	998.2	23.1	86.5	20.7	2.75	265.8	2.7	0.2	41.38453	2.117784
22	176.05	997.9	23.07	86.1	20.6	2.72	263.2	2.7	0.3	41.384518	2.11779
23	178.49	997.6	23.04	85.9	20.6	2.65	261.1	2.6	0.4	41.384495	2.117824
25	185.67	996.8	22.98	85.3	20.4	2.58	258.5	2.5	0.5	41.384461	2.117824
26	189.89	996.3	22.93	85.2	20.3	2.5	255.3	2.4	0.6	41.384478	2.117835
27	193.74	995.9	22.87	85.6	20.3	2.42	252.8	2.3	0.7	41.384495	2.117864
28	196.35	995.6	22.84	85.5	20.3	2.37	251.4	2.2	0.8	41.384501	2.117881
30	203.11	994.8	22.78	85	20.1	2.36	250.7	2.2	0.8	41.384507	2.117841
31	206.93	994.4	22.78	83.9	19.9	2.36	249.7	2.2	0.8	41.384501	2.117847
32	210.25	994	22.78	84.1	20	2.36	248.6	2.2	0.9	41.384484	2.117887
33	213.34	993.6	22.75	84.6	20	2.36	248.3	2.2	0.9	41.384484	2.11795
34	215.42	993.4	22.72	84.6	20	2.39	249.4	2.2	0.8	41.384501	2.118013
35	218.71	993	22.7	83.7	19.8	2.44	250.5	2.3	0.8	41.384518	2.118042
36	221.46	992.7	22.7	83.4	19.7	2.46	251.2	2.3	0.8	41.384524	2.118047
37	225.37	992.3	22.72	79.9	19.1	2.46	252.2	2.3	0.8	41.384524	2.118042
