ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1007.3	29.5	61.4	21.3	1.36	152	-2.2	10.3	41.384403	2.117469
4	115.41	1005.3	27.55	90.9	25.9	10.57	168	-2.2	10.3	41.384793	2.11736
5	121	1004.6	27.17	88.7	25.1	10.57	168.2	-2.2	10.3	41.384833	2.117274
6	124.59	1004.2	27.11	86.7	24.7	10.57	168.4	-2.1	10.4	41.384873	2.117291
8	134.14	1003.2	26.02	83.7	23	10.56	168.8	-2	10.4	41.384908	2.117383
9	139.73	1002.5	25.93	82.4	22.7	10.51	169.3	-1.9	10.3	41.384982	2.117354
10	142.19	1002.2	25.87	81.4	22.4	10.45	169.9	-1.8	10.3	41.385062	2.11728
11	149.02	1001.5	25.84	80.7	22.3	10.41	170.4	-1.7	10.3	41.385103	2.117228
12	153.71	1000.9	25.81	79.8	22.1	10.38	171.1	-1.6	10.3	41.385137	2.117234
13	157.73	1000.5	25.74	79.3	21.9	10.37	171.9	-1.5	10.3	41.385177	2.117245
14	164.08	999.8	25.77	78.7	21.8	10.34	173	-1.3	10.3	41.385206	2.117222
15	167.88	999.3	25.9	78.4	21.8	10.36	174	-1.1	10.3	41.385229	2.117205
16	173.24	998.7	25.87	78	21.7	10.37	175.2	-0.9	10.3	41.385274	2.117211
17	177.29	998.3	25.81	77.8	21.6	10.4	176.5	-0.6	10.4	41.385337	2.117228
18	181.32	997.8	25.68	77.6	21.5	10.43	177.8	-0.4	10.4	41.385389	2.117268
19	186.04	997.3	25.65	77.3	21.4	10.49	178.8	-0.2	10.5	41.385441	2.11732
20	191.81	996.6	25.62	77.2	21.3	10.56	179.7	-0	10.6	41.385486	2.117354
21	197.28	996	25.56	77	21.2	10.62	180.8	0.2	10.6	41.385526	2.11736
22	202.7	995.4	25.65	76.9	21.3	10.68	182.2	0.4	10.7	41.385561	2.117354
