ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1006.2	23.11	83.6	20.2	2.53	231	2.3	1.2	41.384552	2.117509
2	101.38	1005.8	23.1	95	22.3	2.61	241.9	2.3	1.2	41.384552	2.117509
3	107.18	1005.1	23.13	94.5	22.2	2.58	240.4	2.2	1.3	41.384541	2.117555
4	111.87	1004.6	23.1	94	22.1	2.56	239	2.2	1.3	41.384489	2.117618
5	118.15	1003.9	23.07	93.4	21.9	2.58	238.4	2.2	1.4	41.384421	2.117641
6	124.52	1003.1	23.07	92.8	21.8	2.67	238.6	2.3	1.4	41.384403	2.117618
7	129.26	1002.6	23.01	92.3	21.7	2.8	238.9	2.4	1.4	41.384409	2.117555
8	133.39	1002.1	22.95	91.7	21.5	2.9	237.4	2.4	1.6	41.384444	2.117497
9	138.11	1001.6	22.92	91.5	21.5	2.97	234.5	2.4	1.7	41.384489	2.117509
10	141.25	1001.2	22.86	91.2	21.3	3	231.2	2.3	1.9	41.384512	2.117566
11	143.46	1001	22.83	90.8	21.2	3.05	228.7	2.3	2	41.384495	2.117641
12	146.11	1000.7	22.81	90.6	21.2	3.13	227.5	2.3	2.1	41.384461	2.117698
13	152.14	1000	22.78	90.4	21.1	3.19	227.1	2.3	2.2	41.384415	2.117715
14	158.66	999.2	22.75	90.1	21	3.24	226.4	2.3	2.2	41.384398	2.117686
15	162.07	998.8	22.72	90	21	3.29	224.5	2.3	2.3	41.384426	2.117641
16	165.56	998.5	22.69	90	21	3.34	221.5	2.2	2.5	41.384489	2.117589
18	174.91	997.4	22.6	89.8	20.8	3.39	218.3	2.1	2.7	41.384604	2.117618
19	179.15	996.9	22.55	89.8	20.8	3.44	215.7	2	2.8	41.384598	2.117692
20	182.27	996.5	22.52	89.8	20.8	3.47	214.3	2	2.9	41.384575	2.117726
21	186.35	996.1	22.49	89.7	20.7	3.48	213.9	1.9	2.9	41.384535	2.117698
23	194.77	995.1	22.4	89.9	20.7	3.49	213.4	1.9	2.9	41.384524	2.117629
24	199.73	994.6	22.37	90	20.6	3.53	212.4	1.9	3	41.384552	2.117669
25	202.39	994.2	22.37	90	20.6	3.57	210.7	1.8	3.1	41.384593	2.117738
26	207.37	993.7	22.34	90	20.6	3.65	208.8	1.8	3.2	41.384633	2.117784
27	210.62	993.3	22.32	90.1	20.6	3.73	207.2	1.7	3.3	41.384673	2.11779
28	212.87	993.1	22.32	90.1	20.6	3.78	206.5	1.7	3.4	41.384713	2.117778
29	215.91	992.7	22.26	90.2	20.6	3.75	206.6	1.7	3.4	41.384747	2.117755
30	221.01	992.1	22.2	90.1	20.5	3.66	206.5	1.6	3.3	41.384787	2.117749
31	227	991.4	22.14	90.3	20.5	3.56	205.8	1.5	3.2	41.384816	2.117755
32	231.53	990.9	22.09	90.3	20.4	3.46	204.4	1.4	3.2	41.384822	2.117772
