ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1004.8	23.66	76.3	19.2	9.91	218	4	5.6	41.384346	2.117497
6	123.59	1001.8	23.16	88.8	21.2	6.87	215.8	4	5.6	41.383974	2.117887
8	125.13	1001.7	23.33	87.4	21.1	6.82	216.4	4	5.5	41.384375	2.117589
9	130.13	1001.1	23.24	86.8	20.9	6.78	216.5	4	5.4	41.384346	2.117623
10	131.24	1001	23.22	85.7	20.7	6.79	216.1	4	5.5	41.384421	2.117732
11	134.3	1000.6	23.16	84.9	20.5	6.84	215.7	4	5.6	41.384535	2.117738
12	136.25	1000.4	23.13	85	20.5	6.88	215.3	4	5.6	41.38457	2.117686
13	139.45	1000	23.1	84.5	20.3	6.89	214.7	3.9	5.7	41.384541	2.117692
14	142.53	999.7	23.04	84.2	20.2	6.91	214.1	3.9	5.7	41.384547	2.117795
15	144.14	999.5	23.01	83.6	20.1	6.92	214.2	3.9	5.7	41.384644	2.117893
16	147.65	999.1	22.98	83.1	20	6.87	214.4	3.9	5.7	41.38473	2.117893
17	149.62	998.9	22.95	82.9	19.9	6.81	214.3	3.8	5.6	41.384759	2.11783
18	153.07	998.5	22.92	82.5	19.8	6.75	213.6	3.7	5.6	41.38473	2.117818
19	154.43	998.3	22.92	82.3	19.7	6.78	212.9	3.7	5.7	41.384713	2.117887
20	160.35	997.6	22.87	82.1	19.7	6.82	212.4	3.7	5.8	41.384753	2.11795
21	163.5	997.3	22.84	81.5	19.5	6.76	212	3.6	5.7	41.384822	2.117967
22	166.5	996.9	22.81	81.6	19.5	6.62	211.8	3.5	5.6	41.384873	2.117984
23	169.51	996.6	22.78	81.8	19.5	6.5	211.6	3.4	5.5	41.384908	2.118013
24	172.82	996.2	22.72	82.3	19.5	6.43	211.4	3.4	5.5	41.384913	2.11803
25	176.55	995.8	22.66	83.1	19.6	6.36	210.7	3.2	5.5	41.384925	2.118024
27	183.22	995	22.61	82.5	19.5	6.27	209.2	3.1	5.5	41.384965	2.118082
28	187.53	994.5	22.58	83.1	19.6	6.21	207.5	2.9	5.5	41.384976	2.118128
29	193.59	993.8	22.52	82.5	19.4	6.17	206	2.7	5.5	41.384999	2.118145
30	197.37	993.4	22.49	82.4	19.3	6.17	204.9	2.6	5.6	41.385045	2.118145
31	200	993.1	22.43	83.5	19.5	6.15	203.6	2.5	5.6	41.385114	2.118162
32	203.72	992.7	22.41	83.6	19.5	6.09	202.4	2.3	5.6	41.385194	2.118185
33	208.7	992.1	22.38	83.3	19.4	6.03	201.3	2.2	5.6	41.385257	2.118208
34	214.02	991.5	22.32	83.4	19.4	6.01	200.1	2.1	5.6	41.385286	2.118219
35	216.14	991.3	22.29	83.7	19.4	5.98	198.6	1.9	5.7	41.385274	2.118231
36	220.4	990.8	22.26	83.9	19.4	5.92	197.2	1.7	5.7	41.385234	2.118265
37	224.63	990.3	22.23	84.2	19.4	5.85	196.2	1.6	5.6	41.385217	2.118305
38	230.43	989.6	22.18	84.3	19.4	5.8	195.6	1.6	5.6	41.385234	2.118311
39	233.71	989.3	22.15	84.3	19.4	5.75	194.9	1.5	5.6	41.38528	2.118288
40	236.71	988.9	22.15	84.4	19.4	5.68	194	1.4	5.5	41.385332	2.118271
41	243.09	988.2	22.12	84.7	19.4	5.58	193.1	1.3	5.4	41.38536	2.118277
42	246.14	987.9	22.12	84.8	19.4	5.44	192.4	1.2	5.3	41.385366	2.118294
43	249.69	987.5	22.09	84.9	19.4	5.3	191.8	1.1	5.2	41.385372	2.118311
44	254.79	986.9	22.06	85.2	19.5	5.17	191.1	1	5.1	41.385389	2.118305
45	257.42	986.6	22.03	84.1	19.2	5.05	190.3	0.9	5	41.385423	2.118288
46	259.36	986.4	22.01	84.1	19.2	4.97	189.2	0.8	4.9	41.385481	2.118259
47	262.64	986	21.98	83.8	19.1	4.9	188.1	0.7	4.9	41.385549	2.118236
48	266.09	985.6	21.95	85.3	19.4	4.85	186.9	0.6	4.8	41.385612	2.118231
49	269.53	985.2	21.92	85.5	19.4	4.8	186	0.5	4.8	41.385641	2.118242
50	272.51	984.9	21.86	85.6	19.3	4.75	185.5	0.5	4.7	41.385647	2.118265
51	277.51	984.3	21.84	85.5	19.3	4.7	185.1	0.4	4.7	41.385647	2.118282
52	282.01	983.8	21.81	85.6	19.3	4.67	184.5	0.4	4.7	41.385653	2.118288
53	286.5	983.3	21.78	86.2	19.4	4.69	183.7	0.3	4.7	41.38567	2.118288
54	291	982.8	21.69	86.2	19.3	4.75	182.9	0.2	4.7	41.385687	2.118294
55	292.27	982.6	21.67	86.3	19.3	4.83	182.2	0.2	4.8	41.385716	2.118299
56	296.07	982.2	21.67	84.6	19	4.91	181.8	0.2	4.9	41.385733	2.118282
57	298.76	981.9	21.67	83.8	18.8	4.96	181.9	0.2	5	41.38575	2.118259
58	301.58	981.6	21.67	84.3	18.9	4.95	182.4	0.2	4.9	41.385761	2.118259
59	307.25	981	21.61	84.1	18.8	4.91	183	0.3	4.9	41.385761	2.118282
60	309.81	980.7	21.61	84	18.8	4.88	183.4	0.3	4.9	41.385767	2.118311
61	314.14	980.2	21.52	85.6	19	4.86	183.3	0.3	4.8	41.38579	2.118334
62	316.64	979.9	21.5	85.8	19	4.86	183	0.3	4.9	41.385813	2.11834
63	318.93	979.6	21.44	86.2	19	4.86	182.6	0.2	4.9	41.385859	2.118334
64	320.83	979.4	21.41	86.4	19	4.85	182.5	0.2	4.8	41.385899	2.118328
65	325.73	978.9	21.38	86.4	19	4.83	182.6	0.2	4.8	41.385922	2.118305
66	329.36	978.5	21.36	86.3	19	4.8	182.7	0.2	4.8	41.385945	2.118282
67	334.61	977.9	21.36	84.6	18.7	4.79	182.9	0.2	4.8	41.38595	2.118277
68	338.81	977.4	21.36	84.6	18.7	4.82	182.9	0.2	4.8	41.385956	2.118288
69	342.78	977	21.3	85.9	18.8	4.9	182.8	0.2	4.9	41.385968	2.118317
70	346.93	976.5	21.19	86.7	18.9	5.03	182.6	0.2	5	41.385996	2.118345
71	351.67	976	21.16	86.8	18.9	5.17	182.3	0.2	5.2	41.386031	2.118362
72	355.95	975.5	21.13	86.6	18.8	5.32	182	0.2	5.3	41.386071	2.118357
73	361.55	974.8	21.13	85	18.5	5.45	181.9	0.2	5.5	41.386105	2.11834
74	365.59	974.4	21.13	85.7	18.6	5.58	181.9	0.2	5.6	41.386134	2.118322
75	370.13	973.9	21.08	85.4	18.5	5.69	181.8	0.2	5.7	41.386157	2.118317
76	375.45	973.3	21.16	81	17.8	5.8	181.9	0.2	5.8	41.386191	2.118322
77	378.44	973	21.22	80.4	17.7	5.92	182	0.2	5.9	41.38622	2.118328
78	382.86	972.5	21.19	81.5	17.9	6.04	182.1	0.2	6	41.386248	2.118328
79	386.41	972.1	21.19	79.8	17.6	6.15	182.1	0.2	6.1	41.386283	2.118322
80	390.65	971.6	21.22	78.4	17.3	6.23	181.9	0.2	6.2	41.386311	2.118311
81	394.85	971.1	21.22	77.8	17.2	6.29	181.7	0.2	6.3	41.386329	2.118311
82	399.49	970.6	21.19	77	17	6.32	181.5	0.2	6.3	41.386346	2.118305
83	404.29	970.1	21.22	75.8	16.8	6.34	181.2	0.1	6.3	41.386369	2.118305
84	407.88	969.7	21.22	76.4	16.9	6.36	180.9	0.1	6.4	41.386386	2.118311
85	412.37	969.2	21.16	76.7	16.9	6.41	180.6	0.1	6.4	41.386409	2.118317
87	418.5	968.5	21.08	75.1	16.5	6.47	180.2	0	6.5	41.38646	2.11834
88	422.59	968	21.13	74.2	16.4	6.53	179.6	-0	6.5	41.386501	2.118345
89	427.57	967.5	21.13	72.8	16.1	6.59	179	-0.1	6.6	41.386546	2.118351
90	431.43	967	21.1	74.1	16.3	6.64	178.4	-0.2	6.6	41.386598	2.118351
91	434.67	966.7	21.02	73.7	16.1	6.67	178	-0.2	6.7	41.386644	2.118351
92	441.29	965.9	21.02	72.5	15.9	6.69	177.7	-0.3	6.7	41.386684	2.118351
93	443.82	965.7	20.99	72.4	15.8	6.72	177.7	-0.3	6.7	41.386713	2.118362
94	447.17	965.3	20.99	72.6	15.9	6.75	177.7	-0.3	6.7	41.386741	2.118368
95	453.31	964.6	20.94	72.9	15.9	6.79	177.7	-0.3	6.8	41.38677	2.118362
96	457.01	964.2	20.91	72.8	15.8	6.85	177.7	-0.3	6.8	41.386804	2.118357
97	462.38	963.6	20.85	73.6	16	6.91	177.8	-0.3	6.9	41.386833	2.118357
98	465.97	963.2	20.8	73.5	15.9	6.96	177.8	-0.3	7	41.386867	2.118362
99	467.82	963	20.77	73.6	15.9	7	177.8	-0.3	7	41.386896	2.118368
100	474.07	962.3	20.74	72.8	15.7	7.01	177.8	-0.3	7	41.386913	2.118374
101	478.23	961.8	20.71	73.1	15.7	7	177.6	-0.3	7	41.38693	2.11838
102	482.39	961.4	20.69	73	15.7	6.97	177.3	-0.3	7	41.386959	2.118368
103	487.03	960.8	20.63	73.7	15.8	6.93	176.8	-0.4	6.9	41.386988	2.118351
104	490.23	960.5	20.55	73.8	15.7	6.91	176.2	-0.5	6.9	41.387022	2.118328
105	494.12	960.1	20.52	74.6	15.9	6.89	175.5	-0.5	6.9	41.387068	2.118305
106	497.75	959.7	20.47	74.8	15.8	6.87	174.9	-0.6	6.8	41.387114	2.118271
107	501.23	959.3	20.47	75.1	15.9	6.85	174.4	-0.7	6.8	41.387154	2.118248
108	506.85	958.6	20.41	75.3	15.9	6.81	173.9	-0.7	6.8	41.387194	2.118248
109	510.96	958.2	20.35	75.6	15.9	6.76	173.5	-0.8	6.7	41.387228	2.118254
110	515.82	957.7	20.33	75.6	15.9	6.72	173	-0.8	6.7	41.387263	2.118277
111	520.24	957.2	20.27	75.8	15.9	6.7	172.5	-0.9	6.6	41.387285	2.118299
112	523.62	956.8	20.24	75.2	15.7	6.7	171.9	-0.9	6.6	41.387303	2.118317
113	528.42	956.3	20.19	75.8	15.8	6.73	171.3	-1	6.7	41.387326	2.118311
114	531.88	955.9	20.16	76.3	15.9	6.77	170.8	-1.1	6.7	41.387349	2.118294
115	535.3	955.5	20.11	76.6	15.9	6.79	170.4	-1.1	6.7	41.387383	2.118282
116	541.4	954.8	20.08	76.4	15.8	6.81	170.1	-1.2	6.7	41.387429	2.118277
117	545.54	954.4	20.08	76.1	15.7	6.81	169.9	-1.2	6.7	41.38748	2.118265
118	550.27	953.8	20.08	75.9	15.7	6.81	169.7	-1.2	6.7	41.387515	2.118259
119	554.15	953.4	20.03	75.8	15.6	6.8	169.5	-1.2	6.7	41.387538	2.118259
120	556.52	953.2	20	76.2	15.7	6.79	169.2	-1.3	6.7	41.38756	2.118265
121	562.53	952.5	19.94	76.4	15.7	6.79	168.9	-1.3	6.7	41.38756	2.118254
122	565.39	952.2	19.94	76.5	15.7	6.78	168.5	-1.4	6.6	41.387572	2.118236
123	569.2	951.8	19.89	76.6	15.7	6.76	168.2	-1.4	6.6	41.387595	2.118219
124	575.44	951.1	19.86	76.8	15.7	6.75	167.9	-1.4	6.6	41.387635	2.118196
125	578.99	950.7	19.83	76.9	15.7	6.73	167.7	-1.4	6.6	41.387687	2.118179
126	583.52	950.2	19.78	77.1	15.7	6.7	167.5	-1.5	6.5	41.387732	2.118173
127	586.37	949.9	19.75	77.1	15.6	6.66	167.2	-1.5	6.5	41.387778	2.118185
128	589.77	949.5	19.72	77.4	15.7	6.61	166.7	-1.5	6.4	41.387813	2.118191
129	594.86	948.9	19.67	77.5	15.6	6.57	166	-1.6	6.4	41.387836	2.118185
130	601.02	948.3	19.62	77.5	15.6	6.54	165.2	-1.7	6.3	41.387853	2.118179
131	604.74	947.8	19.56	78	15.6	6.52	164.3	-1.8	6.3	41.387876	2.118162
