ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1003.9	26.87	48.8	15.2	1.56	286	3.7	-1.4	41.384398	2.11756
11	158.07	997.1	26.26	68	19.9	3.98	290.2	3.7	-1.4	41.384369	2.117549
12	161.68	996.6	27.1	65.8	20.1	3.98	289.6	3.7	-1.3	41.384318	2.117606
13	163	996.5	27.45	63.7	20	4.05	289.1	3.8	-1.3	41.384295	2.11752
14	165.21	996.3	27.51	61.7	19.5	4.14	288.1	3.9	-1.3	41.384312	2.117503
15	170.19	995.7	27.45	60.1	19	4.19	286.4	4	-1.2	41.384312	2.117526
16	172.4	995.4	27.38	58.3	18.5	4.23	284.9	4.1	-1.1	41.384295	2.117606
17	176.39	995	27.45	55.7	17.8	4.32	283.9	4.2	-1	41.384249	2.117623
18	177.78	994.8	27.42	54.4	17.4	4.47	282.8	4.4	-1	41.384277	2.117589
19	179.89	994.6	27.35	53.2	17	4.62	281.4	4.5	-0.9	41.384335	2.117618
20	182.99	994.3	27.29	51.9	16.5	4.71	279.6	4.6	-0.8	41.384318	2.117709
21	185.71	993.9	27.32	50.8	16.2	4.83	278.5	4.8	-0.7	41.384277	2.117732
22	188.43	993.6	27.29	50	16	4.96	277.8	4.9	-0.7	41.384289	2.117709
23	191.19	993.3	27.26	49.2	15.7	5.08	276.4	5	-0.6	41.384329	2.117749
24	195.38	992.9	27.23	48.4	15.4	5.17	274.5	5.2	-0.4	41.384335	2.117812
25	198.26	992.5	27.19	47.9	15.2	5.3	273.4	5.3	-0.3	41.3843	2.117864
26	202.92	992	27.23	47.3	15	5.48	272.8	5.5	-0.3	41.384283	2.11787
27	206.78	991.6	27.19	46.8	14.8	5.63	271.8	5.6	-0.2	41.384318	2.117881
28	210.4	991.2	27.16	46.5	14.7	5.76	270.1	5.8	-0	41.384346	2.117961
29	214.63	990.7	27.16	46	14.5	5.9	268.7	5.9	0.1	41.384323	2.118042
31	221.78	989.9	27.07	45.7	14.4	6.02	268	6	0.2	41.384346	2.118047
32	225.49	989.5	27.04	45.4	14.2	6.13	267.1	6.1	0.3	41.384369	2.118128
33	229.24	989.1	27.04	45.3	14.2	6.22	265.8	6.2	0.5	41.384352	2.118214
34	233.56	988.6	27.01	45.1	14.1	6.32	264.8	6.3	0.6	41.384335	2.118231
35	236.59	988.2	26.97	45.1	14.1	6.41	264.3	6.4	0.6	41.384369	2.118277
36	240.7	987.8	26.91	45	14	6.49	263.7	6.4	0.7	41.384421	2.118334
37	244.46	987.4	26.88	45	13.9	6.52	262.6	6.5	0.8	41.384403	2.118357
38	248.25	986.9	26.82	45	13.9	6.51	261.6	6.4	1	41.384375	2.118362
39	251.82	986.5	26.79	45	13.9	6.53	261	6.4	1	41.384363	2.118414
40	255.48	986.1	26.75	45	13.8	6.54	260.6	6.5	1.1	41.384381	2.118506
41	259.68	985.7	26.75	44.6	13.7	6.47	259.7	6.4	1.2	41.384398	2.118534
42	263.6	985.2	26.75	44.5	13.7	6.39	258.8	6.3	1.2	41.384398	2.118517
43	266.37	984.9	26.72	44.4	13.6	6.32	258.4	6.2	1.3	41.384375	2.11858
44	270.59	984.5	26.69	44.5	13.6	6.26	257.9	6.1	1.3	41.384403	2.118637
45	274.03	984.1	26.66	44.5	13.6	6.17	257.1	6	1.4	41.384421	2.118609
46	278.28	983.6	26.63	44.6	13.6	6.05	256.3	5.9	1.4	41.384409	2.118655
47	282.78	983.1	26.57	44.7	13.6	5.93	256	5.8	1.4	41.384415	2.118764
48	284.37	982.9	26.54	44.7	13.5	5.83	255.7	5.6	1.4	41.384438	2.118792
