ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1007	28.3	66.2	21.4	1.56	240	-0.5	9.2	41.384352	2.117457
13	165.41	999.4	26.86	96.8	26.3	9.26	177.2	-0.5	9.2	41.384197	2.117503
14	168.68	999.1	27.18	95.8	26.4	9.28	177.5	-0.4	9.3	41.384272	2.117543
15	170.57	998.8	27.08	93.9	26	9.31	178.2	-0.3	9.3	41.384369	2.117515
16	174.57	998.4	26.68	91.5	25.2	9.35	178.8	-0.2	9.3	41.384426	2.11748
17	175.64	998.3	26.58	89.8	24.8	9.41	179.3	-0.1	9.4	41.384432	2.117509
18	178.66	997.9	26.46	87.6	24.2	9.5	179.8	-0	9.5	41.384455	2.117589
19	181.72	997.6	26.33	85.8	23.8	9.6	180.4	0.1	9.6	41.384552	2.117623
20	183.06	997.4	26.33	84	23.4	9.67	181.2	0.2	9.7	41.38465	2.11756
21	185.05	997.2	26.33	82.7	23.1	9.71	181.8	0.3	9.7	41.384673	2.117503
23	186.99	997	26.18	80.8	22.6	9.73	182.4	0.4	9.7	41.384701	2.117537
24	189.42	996.7	26.12	79.8	22.4	9.77	183	0.5	9.8	41.384742	2.117532
25	193.29	996.3	26.03	79.1	22.1	9.81	183.6	0.6	9.8	41.384793	2.117515
26	195.17	996.1	26.03	78.3	22	9.85	183.9	0.7	9.8	41.384856	2.117515
27	198.21	995.7	26.12	78.3	22	9.88	184.1	0.7	9.9	41.384925	2.117509
28	203.45	995.1	26.21	77.7	22	9.94	184.3	0.8	9.9	41.384976	2.117509
29	207.15	994.7	26.15	77.5	21.9	10	184.6	0.8	10	41.385028	2.117509
30	209.56	994.5	26.15	77	21.8	10.05	184.7	0.8	10	41.385091	2.117486
31	214.66	993.9	26.09	76.4	21.6	10.07	184.8	0.8	10	41.385188	2.117457
32	218.32	993.5	26.06	76.4	21.6	10.07	185	0.9	10	41.385274	2.117446
33	222.58	993	26.03	75.9	21.4	10.09	185.5	1	10	41.385326	2.117446
34	224.23	992.8	26.03	75.9	21.4	10.1	186.1	1.1	10	41.385355	2.117469
35	227.69	992.4	26	75.9	21.4	10.09	186.8	1.2	10	41.385395	2.117515
36	232.68	991.9	25.78	75.7	21.2	10.05	187.7	1.3	10	41.385452	2.117566
37	236.73	991.4	25.69	75.7	21.1	9.99	188.7	1.5	9.9	41.385521	2.117606
38	241.63	990.9	25.57	75.8	21	9.93	189.8	1.7	9.8	41.385572	2.117652
39	245.62	990.4	25.51	75.7	20.9	9.87	190.8	1.8	9.7	41.385618	2.117675
40	250.74	989.8	25.42	75.8	20.8	9.77	191.9	2	9.6	41.385664	2.117675
41	255.1	989.3	25.39	76	20.8	9.66	193.3	2.2	9.4	41.385704	2.117663
42	259.54	988.8	25.36	76.2	20.9	9.54	194.9	2.5	9.2	41.385738	2.117641
43	264.69	988.3	25.42	76.3	20.9	9.44	196.5	2.7	9.1	41.385773	2.117646
44	270.64	987.6	25.23	76.3	20.8	9.33	198	2.9	8.9	41.385807	2.117669
45	275.6	987	25.11	76.1	20.6	9.23	199.4	3.1	8.7	41.385847	2.117692
46	281.5	986.4	25.02	76.3	20.6	9.14	200.6	3.2	8.6	41.385905	2.117715
47	287.36	985.7	24.96	76.5	20.5	9.04	201.6	3.3	8.4	41.385968	2.117738
48	293.3	985.1	24.9	76.6	20.5	8.93	202.4	3.4	8.3	41.386019	2.117744
49	298.39	984.5	24.84	76.7	20.5	8.82	203	3.4	8.1	41.386065	2.117749
50	304.3	983.8	24.75	76.8	20.4	8.7	203.6	3.5	8	41.386111	2.117767
51	308.7	983.3	24.66	77	20.4	8.59	204.2	3.5	7.8	41.38614	2.117795
52	315.46	982.6	24.57	77.3	20.3	8.49	204.6	3.5	7.7	41.386157	2.117824
53	322.39	981.8	24.52	77.6	20.3	8.42	204.7	3.5	7.6	41.38618	2.117847
54	326.71	981.3	24.52	78	20.4	8.35	204.5	3.5	7.6	41.386203	2.117881
55	333.2	980.6	24.46	78.3	20.4	8.27	204	3.4	7.6	41.386214	2.117916
56	338.79	980	24.4	78.5	20.4	8.17	203.4	3.2	7.5	41.386231	2.117956
57	345.66	979.2	24.34	78.9	20.4	8.05	203	3.1	7.4	41.38626	2.11799
58	350.77	978.6	24.28	79	20.4	7.94	202.8	3.1	7.3	41.3863	2.118036
59	357.41	977.9	24.25	79.3	20.4	7.86	202.5	3	7.3	41.38634	2.118059
60	361.88	977.4	24.12	79.3	20.3	7.81	202.3	3	7.2	41.38638	2.11807
61	366.8	976.9	24.07	79.4	20.3	7.77	202	2.9	7.2	41.386415	2.118082
62	374.33	976	23.89	79.6	20.1	7.73	201.5	2.8	7.2	41.386437	2.11811
63	380.24	975.4	23.86	79.9	20.2	7.69	201	2.8	7.2	41.386466	2.11815
64	386.72	974.6	23.83	80.1	20.2	7.65	200.3	2.7	7.2	41.386501	2.118179
65	394.78	973.8	23.74	80.4	20.2	7.62	199.6	2.6	7.2	41.386546	2.118191
66	398.96	973.3	23.71	80.6	20.2	7.61	198.9	2.5	7.2	41.386592	2.118191
67	405.89	972.5	23.59	80.9	20.1	7.61	198.1	2.4	7.2	41.386632	2.118208
68	413.96	971.6	23.51	81.4	20.1	7.64	197.2	2.3	7.3	41.386661	2.118236
69	419.06	971.1	23.53	81.5	20.2	7.67	196.1	2.1	7.4	41.386684	2.118277
70	426.91	970.2	23.45	81.8	20.2	7.72	195.1	2	7.5	41.386724	2.118299
71	431.64	969.7	23.39	81.9	20.1	7.77	194	1.9	7.5	41.38677	2.118305
72	437.18	969.1	23.24	82.1	20	7.82	192.9	1.8	7.6	41.386816	2.118294
