ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1008.8	21.73	69.3	15.9	4.08	220	5	-2	41.384684	2.117681
2	109	1007.5	21.21	73.3	16.2	5.39	291.3	5	-2	41.384679	2.117744
3	113.61	1007	21.77	72.8	16.7	5.38	291.2	5	-1.9	41.384673	2.117841
10	121.73	1006	21.88	67.3	15.5	5.4	291.1	5	-1.9	41.384713	2.117887
11	124.22	1005.8	21.88	66.9	15.5	5.44	291.3	5.1	-2	41.384684	2.117898
12	129	1005.2	21.85	66.4	15.3	5.48	291.6	5.1	-2	41.384615	2.117881
13	135.47	1004.5	21.8	66.4	15.3	5.51	291.8	5.1	-2	41.384604	2.117898
14	141.24	1003.8	21.82	65.6	15.1	5.54	292	5.1	-2.1	41.384604	2.117938
15	147.92	1003	21.91	64.2	14.8	5.59	292.3	5.2	-2.1	41.384615	2.117938
16	154.27	1002.3	21.94	61.3	14.2	5.65	292.7	5.2	-2.2	41.384604	2.117961
17	158.11	1001.8	22.05	60.3	14	5.74	293.1	5.3	-2.2	41.384575	2.118024
18	163.6	1001.2	22.08	60	14	5.87	293.4	5.4	-2.3	41.384547	2.118082
19	168.96	1000.6	22.08	59.6	13.9	6.04	293.5	5.5	-2.4	41.38453	2.118122
20	173.43	1000.1	21.99	59.5	13.7	6.19	293.8	5.7	-2.5	41.384507	2.118128
22	184.25	998.8	21.94	59.1	13.6	6.31	294.2	5.8	-2.6	41.384501	2.118179
23	189.91	998.2	21.94	57.5	13.2	6.41	294.5	5.8	-2.7	41.384501	2.118219
24	196.14	997.5	22.02	56.9	13.1	6.53	294.6	5.9	-2.7	41.384489	2.118248
25	200.76	996.9	21.94	56.6	12.9	6.64	295	6	-2.8	41.384461	2.118271
26	206.33	996.3	21.88	56.8	12.9	6.75	295.6	6.1	-2.9	41.384426	2.118288
27	211.21	995.7	21.8	57.6	13.1	6.87	295.9	6.2	-3	41.384403	2.118311
28	217.38	995	21.8	57.1	12.9	6.98	295.9	6.3	-3.1	41.384381	2.118351
29	221.23	994.6	21.71	57.4	12.9	7.05	295.8	6.4	-3.1	41.384363	2.118397
30	224.63	994.2	21.68	57.4	12.9	7.08	295.5	6.4	-3	41.384363	2.11846
31	229.72	993.6	21.63	57.7	12.9	7.09	295.2	6.4	-3	41.384358	2.118529
32	233.68	993.2	21.6	57.9	13	7.11	294.8	6.5	-3	41.384346	2.11858
33	238.76	992.6	21.51	58.1	12.9	7.15	294.3	6.5	-2.9	41.384329	2.118609
34	243.51	992	21.49	57.7	12.8	7.2	293.9	6.6	-2.9	41.384318	2.118626
35	248.59	991.5	21.49	57.4	12.7	7.26	293.8	6.6	-2.9	41.384289	2.118643
36	253.27	990.9	21.43	57.6	12.7	7.33	293.7	6.7	-2.9	41.384255	2.118666
37	258	990.4	21.4	57.6	12.7	7.42	293.2	6.8	-2.9	41.384214	2.118723
38	261.6	990	21.35	57.7	12.7	7.51	292.5	6.9	-2.9	41.384186	2.118786
39	265.59	989.5	21.35	57.7	12.7	7.61	291.9	7.1	-2.8	41.384174	2.118861
40	272.04	988.8	21.29	57.6	12.6	7.72	291.3	7.2	-2.8	41.384169	2.118924
41	275.95	988.3	21.29	57	12.4	7.84	291	7.3	-2.8	41.384169	2.118964
42	282.8	987.6	21.4	54.8	11.9	7.93	290.8	7.4	-2.8	41.384157	2.118981
43	287.71	987	21.37	55.1	12	8.01	290.6	7.5	-2.8	41.38414	2.118998
44	292.51	986.4	21.35	54.7	11.9	8.09	290.4	7.6	-2.8	41.384117	2.119021
45	298.41	985.8	21.32	54.6	11.8	8.19	290	7.7	-2.8	41.384094	2.119039
46	301.54	985.4	21.35	53.6	11.6	8.29	289.3	7.8	-2.7	41.384065	2.119061
47	307.02	984.8	21.26	53.4	11.4	8.4	288.5	8	-2.7	41.38406	2.119102
48	312.46	984.2	21.21	53.9	11.5	8.49	287.7	8.1	-2.6	41.384065	2.119159
49	316.59	983.7	21.15	54.6	11.6	8.54	287	8.2	-2.5	41.384077	2.119216
51	323.2	983	20.98	56.5	12	8.56	286.3	8.2	-2.4	41.384123	2.119337
52	327.14	982.5	20.9	57.2	12.1	8.59	285.9	8.3	-2.4	41.384123	2.119394
53	332.31	981.9	20.84	57	12	8.63	285.5	8.3	-2.3	41.384117	2.119451
54	334.82	981.6	20.79	56.9	11.9	8.72	285	8.4	-2.3	41.3841	2.119508
55	338.12	981.3	20.84	56.4	11.9	8.83	284.5	8.6	-2.2	41.384071	2.11956
56	343.81	980.6	20.73	57.7	12.1	8.95	283.9	8.7	-2.1	41.384043	2.119606
57	346.28	980.3	20.68	58.1	12.2	9.06	283.1	8.8	-2.1	41.384008	2.119646
58	351.39	979.8	20.65	57.2	11.9	9.17	282.3	9	-2	41.383985	2.119715
59	356	979.2	20.68	55.4	11.4	9.27	281.6	9.1	-1.9	41.383974	2.119795
60	361.1	978.7	20.73	53.4	10.9	9.39	281.1	9.2	-1.8	41.383968	2.119875
61	366.2	978.1	20.76	53.7	11	9.53	280.8	9.4	-1.8	41.383968	2.119938
62	371.01	977.5	20.76	51.8	10.5	9.7	280.5	9.5	-1.8	41.383974	2.11999
63	374.01	977.2	20.73	52.6	10.7	9.89	280.3	9.7	-1.8	41.383974	2.12003
64	379.96	976.5	20.7	52.7	10.7	10.08	280	9.9	-1.8	41.383968	2.120081
65	383.79	976.1	20.65	53.4	10.9	10.25	279.7	10.1	-1.7	41.383957	2.120144
66	390.45	975.3	20.62	51.8	10.4	10.41	279.3	10.3	-1.7	41.383945	2.120213
67	395.35	974.8	20.59	51.6	10.3	10.57	278.9	10.4	-1.6	41.383934	2.120276
68	398.09	974.5	20.57	51.6	10.3	10.71	278.7	10.6	-1.6	41.383928	2.120351
69	401.94	974	20.54	51.7	10.3	10.84	278.5	10.7	-1.6	41.383922	2.120408
70	407.09	973.5	20.48	52.2	10.4	10.93	278.4	10.8	-1.6	41.383911	2.12046
71	410.52	973.1	20.46	51.1	10	11.01	278.2	10.9	-1.6	41.383899	2.120505
72	415.1	972.6	20.43	51	10	11.09	278.1	11	-1.6	41.383876	2.120563
