ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1009.8	22.65	83.9	19.8	2.33	228	3.6	3.1	41.384461	2.11736
2	108.35	1008.6	22.54	93.1	21.4	4.74	229.6	3.6	3.1	41.384455	2.117388
3	115.1	1007.8	22.83	93	21.6	4.78	230.5	3.7	3	41.384467	2.117394
4	118.7	1007.4	22.83	92.4	21.5	4.78	231.5	3.7	3	41.384524	2.117423
5	123.57	1006.9	22.8	92.2	21.5	4.73	232.1	3.7	2.9	41.384575	2.117486
6	127.07	1006.5	22.74	91.7	21.3	4.62	231.9	3.6	2.8	41.384615	2.117555
7	129.84	1006.1	22.71	91.2	21.2	4.44	231.5	3.5	2.8	41.384633	2.117635
8	135.87	1005.4	22.65	90.8	21.1	4.23	231.5	3.3	2.6	41.38465	2.117658
9	141.28	1004.8	22.6	90.5	21	4	232.5	3.2	2.4	41.384673	2.117652
10	145.18	1004.4	22.57	90.1	20.9	3.8	234.2	3.1	2.2	41.384701	2.117641
11	152.24	1003.6	22.51	89.9	20.8	3.63	236.1	3	2	41.38473	2.117663
12	157.75	1002.9	22.48	89.5	20.7	3.48	237.7	2.9	1.9	41.384747	2.117709
13	163.08	1002.3	22.42	88.8	20.5	3.33	238.8	2.8	1.7	41.384736	2.117772
14	166.51	1001.9	22.4	88.5	20.4	3.19	239.3	2.7	1.6	41.384724	2.117824
15	170.98	1001.4	22.37	88.3	20.3	3.07	239.1	2.6	1.6	41.384696	2.117875
16	177.18	1000.7	22.34	88	20.3	2.97	238.7	2.5	1.5	41.384673	2.117893
17	182.32	1000.1	22.28	88	20.2	2.92	238.1	2.5	1.5	41.384679	2.11787
18	185.53	999.7	22.25	87.9	20.1	2.92	237.5	2.5	1.6	41.384724	2.117824
19	191.24	999.1	22.19	88.7	20.2	2.96	237	2.5	1.6	41.384747	2.117801
20	196.26	998.5	22.14	88.7	20.2	3.03	237.1	2.5	1.6	41.38473	2.117824
22	203.06	997.7	22.05	89	20.2	3.11	237.6	2.6	1.7	41.38469	2.117979
23	206.63	997.3	22.05	88.7	20.1	3.17	238	2.7	1.7	41.384713	2.118059
24	212.2	996.7	22.02	88.6	20	3.17	237.9	2.7	1.7	41.38473	2.118099
25	218.01	996	21.97	88.3	19.9	3.11	237.5	2.6	1.7	41.38473	2.118099
26	221.85	995.6	21.94	89	20	3.01	237	2.5	1.6	41.384701	2.118065
27	225.78	995.1	21.88	89.3	20	2.89	236.3	2.4	1.6	41.384661	2.118024
28	229.4	994.7	21.85	89.2	20	2.8	235.6	2.3	1.6	41.384627	2.117996
29	234.59	994.1	21.82	88.9	19.9	2.77	235.1	2.3	1.6	41.384604	2.117979
30	240.73	993.4	21.74	89.6	20	2.76	235.1	2.3	1.6	41.384598	2.117967
31	247.16	992.7	21.68	89.6	19.9	2.77	234.8	2.3	1.6	41.384598	2.117967
32	251.75	992.2	21.65	88.8	19.7	2.75	233.5	2.2	1.6	41.384604	2.117996
33	255.78	991.7	21.65	88.4	19.6	2.69	231.2	2.1	1.7	41.384627	2.118042
