ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1006.9	29.13	47.3	16.8	2.14	91	-2.1	6.6	41.3843	2.117451
13	170.26	998.7	27.48	77.1	23.1	6.98	162.6	-2.1	6.7	41.384386	2.117325
14	173.48	998.3	27.29	75.5	22.6	7.01	162	-2.2	6.7	41.384478	2.117308
15	176.23	998	27.35	73.1	22.1	7.01	160.7	-2.3	6.6	41.384535	2.117348
17	182.14	997.3	26.72	67.8	20.3	6.99	159.4	-2.5	6.5	41.384501	2.117325
22	195.27	995.9	25.62	59.6	17.2	6.94	158.8	-2.5	6.5	41.384707	2.117205
23	197.88	995.6	25.58	58.8	16.9	6.91	158.5	-2.5	6.4	41.384793	2.117159
24	198.86	995.5	25.55	58.3	16.8	6.89	158.4	-2.5	6.4	41.384873	2.117228
25	200.85	995.2	25.49	58	16.6	6.86	157.7	-2.6	6.3	41.384925	2.117308
26	206.81	994.6	25.46	57.6	16.5	6.82	156.5	-2.7	6.3	41.384942	2.117303
28	209.91	994.2	25.46	56.5	16.2	6.79	155.6	-2.8	6.2	41.384931	2.117262
29	214.32	993.7	25.4	55.8	15.9	6.76	155	-2.9	6.1	41.384965	2.117297
30	217.86	993.3	25.31	55.4	15.7	6.71	154.6	-2.9	6.1	41.385034	2.117291
31	220.29	993	25.31	54.8	15.6	6.65	154.3	-2.9	6	41.385085	2.117228
32	222.78	992.8	25.25	55.1	15.6	6.6	154.4	-2.9	6	41.385091	2.117154
34	229.04	992	25.16	55.1	15.5	6.6	155	-2.8	6	41.385074	2.117073
35	233.34	991.6	25.16	55.4	15.6	6.64	156	-2.7	6.1	41.385085	2.117079
36	236.5	991.2	25.13	55.2	15.5	6.65	156.6	-2.6	6.1	41.385125	2.117119
37	240.21	990.8	25.13	55.2	15.5	6.62	156.4	-2.6	6.1	41.385183	2.117131
38	244.99	990.2	25.07	55.2	15.5	6.6	156.1	-2.7	6	41.385217	2.117096
39	250.04	989.7	24.98	55.1	15.3	6.6	155.9	-2.7	6	41.385229	2.117045
40	254	989.2	25.07	55.4	15.5	6.64	155.6	-2.7	6	41.38524	2.116993
41	258.21	988.8	25.1	55.5	15.6	6.66	155	-2.8	6	41.385246	2.116936
42	262.28	988.3	24.95	55.4	15.4	6.66	154.2	-2.9	6	41.385251	2.116913
43	265.53	987.9	24.89	55.5	15.4	6.67	153.5	-3	6	41.385286	2.116901
44	269.32	987.5	24.89	55.5	15.4	6.65	153.2	-3	5.9	41.385332	2.11689
45	274.52	986.9	24.86	55.4	15.3	6.62	152.8	-3	5.9	41.385355	2.116873
46	277.91	986.5	24.89	55.4	15.3	6.57	151.8	-3.1	5.8	41.385372	2.116867
47	283.84	985.9	24.77	55.5	15.3	6.54	150.6	-3.2	5.7	41.385389	2.11685
48	287.59	985.5	24.8	55	15.1	6.52	149.6	-3.3	5.6	41.385418	2.116833
49	293.04	984.8	24.74	55.4	15.2	6.49	149	-3.3	5.6	41.385452	2.116827
50	297.42	984.4	24.71	55	15.1	6.49	148.6	-3.4	5.5	41.385481	2.116833
51	301.64	983.9	24.68	55.3	15.1	6.46	148.5	-3.4	5.5	41.385515	2.116833
52	306.6	983.3	24.62	55.3	15.1	6.42	148.9	-3.3	5.5	41.385567	2.116804
53	312.76	982.6	24.53	55.5	15	6.4	149.6	-3.2	5.5	41.385624	2.11677
54	319.23	981.9	24.41	55.6	15	6.38	150.1	-3.2	5.5	41.385664	2.116741
55	324.85	981.3	24.38	55.7	15	6.34	150.2	-3.1	5.5	41.385704	2.116718
56	331.28	980.6	24.29	55.9	14.9	6.27	150.3	-3.1	5.4	41.385733	2.116689
57	335.44	980.1	24.29	55.9	14.9	6.18	150.7	-3	5.4	41.38575	2.116667
58	342.04	979.4	24.24	55.9	14.9	6.09	151.6	-2.9	5.4	41.385767	2.116661
59	344.71	979.1	24.2	56	14.9	5.99	153	-2.7	5.3	41.38579	2.116661
60	350.39	978.4	24.14	56	14.8	5.88	154.3	-2.5	5.3	41.385802	2.116632
61	353.87	978	24.14	56.1	14.8	5.75	155.4	-2.4	5.2	41.385813	2.116598
62	358.92	977.5	24.05	56.1	14.8	5.59	156.3	-2.2	5.1	41.385842	2.116563
63	363.57	977	23.96	55.8	14.6	5.41	157	-2.1	5	41.38587	2.11654
64	366.68	976.6	23.9	56.1	14.6	5.21	157.8	-2	4.8	41.385905	2.116518
65	371.42	976.1	23.85	56.2	14.6	5.02	158.8	-1.8	4.7	41.385916	2.1165
66	376.26	975.5	23.85	56.6	14.7	4.84	160.1	-1.7	4.6	41.38591	2.116483
67	380.8	975	23.82	56.6	14.7	4.68	161.4	-1.5	4.4	41.38591	2.116472
68	385.92	974.5	23.79	56.8	14.7	4.54	162.9	-1.3	4.3	41.385928	2.116455
69	391.01	973.9	23.76	56.6	14.6	4.43	164.2	-1.2	4.3	41.385973	2.116432
70	393.29	973.6	23.85	56.5	14.7	4.33	165.5	-1.1	4.2	41.386019	2.116414
71	400.07	972.9	23.76	56.8	14.7	4.27	167	-1	4.2	41.386059	2.116403
72	403.05	972.6	23.79	56.9	14.7	4.22	169	-0.8	4.1	41.386082	2.116397
73	407.86	972	23.67	57.1	14.7	4.18	171.4	-0.6	4.1	41.386094	2.116392
74	414.55	971.3	23.79	56.4	14.6	4.17	173.8	-0.5	4.1	41.386099	2.116386
75	418.31	970.9	23.88	56.4	14.7	4.17	176	-0.3	4.2	41.386105	2.11638
76	423.08	970.3	23.9	56.2	14.6	4.19	178.2	-0.1	4.2	41.386105	2.116392
77	428.77	969.7	23.88	56.3	14.7	4.23	180.3	0	4.2	41.386105	2.116426
78	433.29	969.2	23.79	56.3	14.6	4.29	182.2	0.2	4.3	41.386117	2.116472
79	437.26	968.8	23.73	56.5	14.6	4.35	184	0.3	4.3	41.386128	2.116506
80	442.72	968.2	23.7	56.6	14.6	4.39	185.8	0.4	4.4	41.38614	2.116523
81	446.85	967.7	23.64	56.8	14.6	4.43	187.6	0.6	4.4	41.386157	2.116529
82	453.01	967	23.58	56.9	14.5	4.44	189.2	0.7	4.4	41.386168	2.116535
83	456.57	966.6	23.52	57.2	14.6	4.44	190.5	0.8	4.4	41.38618	2.11654
84	461.44	966.1	23.38	57.3	14.5	4.44	191.7	0.9	4.4	41.386208	2.116546
85	464.52	965.7	23.35	57.4	14.5	4.46	192.8	1	4.3	41.386243	2.11654
86	468.95	965.2	23.32	57.7	14.5	4.48	194	1.1	4.3	41.386271	2.11654
87	472.56	964.9	23.29	57.9	14.5	4.51	195.1	1.2	4.4	41.386294	2.116535
88	476.93	964.4	23.23	58.1	14.5	4.53	196.1	1.3	4.4	41.386323	2.11654
89	481.11	963.9	23.2	58	14.5	4.55	197	1.3	4.4	41.386357	2.116558
90	485.95	963.4	23.14	58.1	14.5	4.56	197.5	1.4	4.3	41.386392	2.116581
91	490.17	962.9	23.08	57.7	14.3	4.58	197.7	1.4	4.4	41.386426	2.116592
92	495.26	962.3	23.03	57.9	14.3	4.61	197.6	1.4	4.4	41.38646	2.116609
93	500.19	961.8	22.97	58.2	14.3	4.64	197.3	1.4	4.4	41.386483	2.116626
94	505.5	961.2	22.97	56.7	13.9	4.66	196.9	1.4	4.5	41.386495	2.116638
95	509.89	960.7	22.97	57.4	14.1	4.67	196.5	1.3	4.5	41.386512	2.116638
96	514.19	960.3	22.91	57.8	14.2	4.65	195.9	1.3	4.5	41.386529	2.116632
97	517.29	959.9	22.85	58.3	14.2	4.61	195.3	1.2	4.4	41.386541	2.116621
