ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1008.9	24.91	43.7	11.7	3.11	230	3.3	11.2	41.384524	2.117549
17	193.59	997.8	23.26	57.9	14.5	11.65	196.6	3.3	11.2	41.384346	2.117497
18	200.28	997.1	23.11	55.7	13.8	11.68	197	3.4	11.2	41.384369	2.117325
19	203.66	996.7	22.91	54.6	13.3	11.71	197.5	3.5	11.2	41.384518	2.117268
20	205.62	996.5	22.91	53.6	13	11.74	197.6	3.6	11.2	41.384558	2.117388
21	208.12	996.2	22.62	52.8	12.5	11.7	197.7	3.6	11.1	41.384593	2.117486
22	211.56	995.8	22.39	52.2	12.1	11.63	197.7	3.5	11.1	41.384661	2.117492
26	218.37	995	22.02	51	11.4	11.57	197.9	3.5	11	41.384896	2.117606
27	219.5	994.9	22.05	50.8	11.4	11.53	198.4	3.6	10.9	41.384982	2.117635
28	223.39	994.4	21.99	50.6	11.3	11.56	199.2	3.8	10.9	41.385085	2.117669
29	226.87	994	21.68	50	10.8	11.64	200	4	10.9	41.385148	2.117675
30	228.61	993.8	21.74	50.4	11	11.73	200.6	4.1	11	41.385166	2.117658
31	229.97	993.7	21.77	50.3	11	11.86	201	4.3	11.1	41.38516	2.117681
32	233.23	993.3	21.6	50.5	10.9	12.01	201.6	4.4	11.2	41.385183	2.117755
33	236.08	993	21.54	50.4	10.8	12.14	202.4	4.6	11.2	41.385257	2.117824
34	238.57	992.7	21.57	50.4	10.8	12.27	203.4	4.9	11.3	41.38536	2.117881
35	243	992.2	21.6	50	10.7	12.43	204.2	5.1	11.3	41.385435	2.117904
36	245.46	991.9	21.43	50.4	10.7	12.6	205	5.3	11.4	41.385475	2.117904
37	247.64	991.6	21.34	50.6	10.7	12.78	205.7	5.6	11.5	41.385498	2.117893
38	249.65	991.4	21.26	50.7	10.6	12.95	206.3	5.7	11.6	41.385521	2.117933
39	253.44	991	21.26	50.6	10.6	13.03	206.7	5.9	11.6	41.385549	2.118013
40	256.1	990.7	21.26	50.9	10.7	13.06	207.4	6	11.6	41.385607	2.118093
41	260.28	990.2	21.12	51.1	10.6	13.1	208.2	6.2	11.5	41.385704	2.118156
42	264.26	989.7	20.98	51.1	10.5	13.14	209	6.4	11.5	41.385784	2.118179
43	266.5	989.5	21.06	51.3	10.6	13.17	209.7	6.5	11.4	41.385847	2.118179
44	271.09	989	21.01	51.5	10.6	13.18	210.1	6.6	11.4	41.385876	2.118196
45	276.72	988.3	20.84	51.5	10.5	13.17	210.5	6.7	11.4	41.385899	2.118254
46	279.2	988	20.81	51.6	10.5	13.16	211	6.8	11.3	41.385939	2.118317
47	283.48	987.5	20.81	51.9	10.6	13.17	211.6	6.9	11.2	41.386019	2.11838
48	285.84	987.3	20.73	51.8	10.5	13.22	212.3	7.1	11.2	41.386122	2.118431
49	290.38	986.8	20.54	52.1	10.4	13.31	212.9	7.2	11.2	41.386208	2.11846
50	295.77	986.1	20.45	51.8	10.2	13.43	213.3	7.4	11.2	41.386266	2.118489
51	300.01	985.7	20.4	52.2	10.3	13.52	213.5	7.5	11.3	41.386311	2.118529
52	304.61	985.1	20.37	52.5	10.3	13.53	213.7	7.5	11.3	41.386346	2.11858
53	310.56	984.5	20.29	52.8	10.3	13.48	213.8	7.5	11.2	41.386392	2.118637
54	315.47	983.9	20.29	52.7	10.3	13.41	214.1	7.5	11.1	41.386443	2.118695
55	321.19	983.2	20.23	53	10.3	13.36	214.3	7.5	11	41.386501	2.118741
56	328.02	982.5	20.07	53.2	10.3	13.35	214.4	7.5	11	41.386552	2.118764
57	332.48	982	20.04	53.1	10.2	13.35	214.3	7.5	11	41.386604	2.118786
58	339.38	981.2	19.93	53.4	10.2	13.31	214.1	7.5	11	41.386661	2.118827
59	345.01	980.5	19.85	53.5	10.1	13.24	214	7.4	11	41.38673	2.118878
60	352.11	979.7	19.82	53.7	10.2	13.13	214	7.3	10.9	41.386787	2.118941
61	356.74	979.2	19.8	53.7	10.1	13.03	214.2	7.3	10.8	41.386833	2.119021
62	364.26	978.3	19.69	54.1	10.2	12.95	214.5	7.3	10.7	41.386879	2.119096
63	372.5	977.4	19.66	54.1	10.1	12.92	214.8	7.4	10.6	41.386919	2.119159
64	378.19	976.8	19.66	54.3	10.2	12.93	215.1	7.4	10.6	41.386953	2.119216
65	386.17	975.9	19.58	54.6	10.2	12.95	215.3	7.5	10.6	41.386988	2.119268
66	393.96	975	19.53	54.7	10.2	12.97	215.4	7.5	10.6	41.387033	2.119314
67	399.51	974.3	19.44	54.8	10.1	12.99	215.7	7.6	10.5	41.387079	2.119359
