ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1006	28.14	59.1	19.4	12.83	216	3.8	8.9	41.384489	2.117532
11	143.03	1000.9	26.32	90.5	24.6	9.74	203.2	3.8	8.9	41.384885	2.117709
12	147.85	1000.4	26.38	87.7	24.2	9.81	203	3.8	9	41.384925	2.117807
13	153.36	999.8	26.38	85.2	23.7	9.86	202.9	3.8	9.1	41.384954	2.117646
14	154.22	999.7	26.38	82.7	23.2	9.86	202.8	3.8	9.1	41.384908	2.117555
15	156.17	999.5	26.41	80.5	22.8	9.81	202.9	3.8	9	41.384885	2.117566
16	161.01	998.9	26.35	78.5	22.3	9.78	203	3.8	9	41.384908	2.117623
17	164.53	998.5	26.32	76.7	21.9	9.81	203.3	3.9	9	41.384954	2.117658
18	166.75	998.3	26.29	75.1	21.5	9.89	203.6	4	9.1	41.385028	2.117681
19	170	997.9	26.26	73.9	21.2	10	203.9	4	9.1	41.385085	2.117709
20	172.54	997.6	26.26	72.5	20.9	10.1	203.9	4.1	9.2	41.385091	2.117681
22	176.75	997.1	26.29	70.6	20.5	10.2	204	4.1	9.3	41.385091	2.117669
23	180.35	996.7	26.19	70.1	20.3	10.23	203.9	4.1	9.4	41.38516	2.117704
24	183.42	996.4	26.16	69.3	20.1	10.21	203.6	4.1	9.4	41.385234	2.117726
25	185.95	996.1	26.1	68.9	19.9	10.2	203.3	4	9.4	41.385286	2.117767
26	190.43	995.6	26.04	68.2	19.7	10.25	202.9	4	9.4	41.385315	2.117824
27	193.27	995.3	25.98	67.9	19.6	10.36	202.3	3.9	9.6	41.38532	2.117887
28	197.17	994.8	25.92	67.6	19.5	10.48	201.7	3.9	9.7	41.385315	2.11791
29	202.03	994.3	25.88	67.3	19.4	10.56	200.9	3.8	9.9	41.385326	2.117904
30	206.12	993.8	25.85	67.1	19.3	10.61	199.9	3.6	10	41.385383	2.117898
31	210.38	993.3	25.82	67	19.2	10.67	199.1	3.5	10.1	41.385452	2.117893
32	212.48	993.1	25.82	66.8	19.2	10.75	198.6	3.4	10.2	41.385532	2.117893
33	217.42	992.5	25.76	67.1	19.2	10.8	198.2	3.4	10.3	41.385618	2.117921
34	222.23	992	25.7	67.1	19.1	10.84	197.9	3.3	10.3	41.385681	2.117967
35	226.53	991.5	25.61	67.1	19	10.89	197.8	3.3	10.4	41.385704	2.118007
36	230.01	991.1	25.55	67	19	10.92	197.6	3.3	10.4	41.385721	2.118042
37	235.36	990.5	25.49	67.1	18.9	10.91	197.2	3.2	10.4	41.385744	2.118093
38	240.06	990	25.49	67	18.9	10.87	196.8	3.1	10.4	41.385784	2.118162
39	244.82	989.5	25.46	66.9	18.9	10.84	196.5	3.1	10.4	41.385824	2.118214
40	248.63	989	25.39	66.6	18.7	10.84	196.3	3	10.4	41.38587	2.118236
41	253.51	988.5	25.33	66.8	18.7	10.87	196.2	3	10.4	41.38591	2.118254
42	258.63	987.9	25.27	66.7	18.6	10.92	196.3	3.1	10.5	41.385939	2.118259
43	261.16	987.6	25.24	66.8	18.6	10.94	196.4	3.1	10.5	41.385962	2.118271
44	265.07	987.2	25.18	66.8	18.6	10.92	196.6	3.1	10.5	41.385991	2.118265
45	269.83	986.7	25.06	66.5	18.4	10.92	196.6	3.1	10.5	41.386031	2.118259
46	272.52	986.4	25	66.4	18.3	10.97	196.6	3.1	10.5	41.386088	2.118254
47	276.95	985.9	24.91	66.5	18.2	11.05	196.6	3.2	10.6	41.386168	2.118271
48	282.34	985.3	24.85	67.5	18.4	11.15	196.5	3.2	10.7	41.386254	2.118305
49	285.83	984.9	24.85	67.2	18.3	11.25	196.4	3.2	10.8	41.386334	2.11834
50	292.87	984.1	24.91	67.5	18.5	11.31	196.3	3.2	10.9	41.386386	2.118357
51	297.75	983.5	24.85	67.3	18.4	11.34	196	3.1	10.9	41.38642	2.118368
52	303.98	982.8	24.79	67.6	18.4	11.36	195.7	3.1	10.9	41.386449	2.118368
53	310.31	982.1	24.73	67.9	18.4	11.38	195.3	3	11	41.386472	2.118374
54	314.34	981.7	24.67	67.7	18.3	11.43	194.8	2.9	11	41.386501	2.118374
55	321.21	980.9	24.58	67.8	18.2	11.51	194.5	2.9	11.1	41.386535	2.118362
56	328.83	980.1	24.49	67.9	18.2	11.6	194.3	2.9	11.2	41.386581	2.118345
57	335.27	979.3	24.43	68	18.1	11.68	194.5	2.9	11.3	41.386638	2.118357
58	343.3	978.4	24.31	68.9	18.2	11.72	194.8	3	11.3	41.386707	2.118397
59	349.6	977.7	24.16	69.3	18.2	11.71	195.4	3.1	11.3	41.38677	2.118448
60	356.06	977	24.13	69.2	18.1	11.66	196.2	3.3	11.2	41.386844	2.118511
61	361.92	976.4	24.1	69	18.1	11.6	197.2	3.4	11.1	41.386907	2.11858
62	368.87	975.6	24.1	69.3	18.1	11.56	198.3	3.6	11	41.386959	2.11862
63	374.12	975	24.04	69.6	18.1	11.53	199.4	3.8	10.9	41.386999	2.118643
64	381.32	974.2	23.92	69.7	18	11.52	200.6	4.1	10.8	41.387033	2.118643
65	388.4	973.4	23.83	69.9	18	11.53	201.9	4.3	10.7	41.387079	2.118643
66	396.92	972.5	23.77	70	18	11.55	203.3	4.6	10.6	41.387137	2.118643
67	403.15	971.8	23.77	70	18	11.58	204.8	4.8	10.5	41.3872	2.118637
68	410.36	971	23.68	70.4	18	11.6	206.2	5.1	10.4	41.38728	2.118649
69	415.42	970.4	23.65	70.4	17.9	11.62	207.5	5.4	10.3	41.387366	2.118672
70	422.6	969.6	23.65	70.7	18	11.64	208.8	5.6	10.2	41.38744	2.118706
71	429.28	968.9	23.5	70.3	17.8	11.65	210	5.8	10.1	41.387492	2.118758
72	435.87	968.2	23.44	71	17.9	11.63	211.1	6	10	41.387526	2.118804
73	443.3	967.3	23.3	71.1	17.8	11.58	212.2	6.2	9.8	41.387549	2.118832
74	448.98	966.7	23.24	71.1	17.7	11.51	213.2	6.3	9.6	41.387572	2.118855
75	456.7	965.9	23.01	71.3	17.5	11.43	214.3	6.4	9.4	41.387595	2.118884
76	463.33	965.1	23.01	71.6	17.6	11.34	215.5	6.6	9.2	41.387618	2.118918
77	470.43	964.3	23.01	71.6	17.6	11.23	216.6	6.7	9	41.387652	2.118964
78	475.86	963.7	22.95	71.9	17.6	11.12	217.8	6.8	8.8	41.387698	2.119021
79	482.67	963	22.89	72.2	17.6	11	219.1	6.9	8.5	41.387744	2.119084
80	488.56	962.3	22.77	72.7	17.6	10.87	220.4	7	8.3	41.387795	2.119147
81	493.94	961.7	22.69	72.5	17.5	10.77	221.8	7.2	8	41.387847	2.11921
82	500.24	961.1	22.63	73	17.5	10.68	223.1	7.3	7.8	41.387893	2.119279
83	506.47	960.4	22.57	72.9	17.5	10.62	224.3	7.4	7.6	41.387927	2.119348
84	512.3	959.7	22.51	72.7	17.4	10.57	225.5	7.5	7.4	41.387962	2.119405
85	517.59	959.1	22.54	72.3	17.3	10.54	226.7	7.7	7.2	41.38799	2.119468
86	522.24	958.6	22.54	72.4	17.3	10.52	227.8	7.8	7.1	41.388007	2.119526
87	527.45	958.1	22.51	72.3	17.3	10.51	228.9	7.9	6.9	41.38803	2.119571
88	533.07	957.4	22.45	72.8	17.3	10.51	229.7	8	6.8	41.388059	2.119623
89	538.81	956.8	22.45	71.8	17.1	10.51	230.4	8.1	6.7	41.388088	2.119669
90	543.48	956.3	22.48	70.6	16.9	10.5	231	8.2	6.6	41.388111	2.119709
91	548.43	955.8	22.57	69.5	16.7	10.49	231.4	8.2	6.5	41.388145	2.119755
92	554.01	955.1	22.6	69.5	16.7	10.49	231.8	8.2	6.5	41.388168	2.119806
93	559.19	954.6	22.57	69.7	16.8	10.49	232.3	8.3	6.4	41.388191	2.119858
94	564.64	954	22.51	69.8	16.7	10.51	232.9	8.4	6.3	41.388214	2.119909
95	569.82	953.4	23.06	59.7	14.8	10.53	233.5	8.5	6.3	41.388231	2.119967
96	575.3	952.8	23.65	57.2	14.7	10.55	234	8.5	6.2	41.388254	2.120013
97	580.12	952.3	23.83	56.3	14.6	10.56	234.4	8.6	6.2	41.388271	2.120058
98	586.39	951.6	23.83	56.1	14.6	10.56	234.7	8.6	6.1	41.388294	2.120099
99	590.54	951.2	23.89	55.3	14.4	10.56	235	8.7	6	41.388317	2.120144
100	595.72	950.6	23.92	54.8	14.3	10.57	235.4	8.7	6	41.388351	2.120184
101	598.68	950.3	23.95	54.3	14.2	10.59	235.8	8.8	6	41.388391	2.120225
102	604.29	949.7	23.92	54.1	14.1	10.64	236.1	8.8	5.9	41.388431	2.120253
103	610.04	949	23.86	53.9	14	10.71	236.4	8.9	5.9	41.388466	2.120282
104	614.77	948.5	23.86	53.9	14	10.79	236.7	9	5.9	41.388489	2.120328
105	620.24	947.9	23.83	53.8	13.9	10.88	236.9	9.1	5.9	41.388512	2.120391
106	622.48	947.7	23.83	53.4	13.8	10.97	237.1	9.2	6	41.38854	2.12046
107	627.13	947.2	23.8	53.4	13.8	11.06	237.3	9.3	6	41.388569	2.120528
108	630.96	946.8	23.77	53.3	13.7	11.15	237.5	9.4	6	41.388603	2.120586
109	634.88	946.4	23.77	52.9	13.6	11.25	237.8	9.5	6	41.388632	2.120643
110	641.71	945.6	23.83	51.6	13.3	11.35	238.2	9.6	6	41.388655	2.1207
111	647.29	945	23.95	51	13.2	11.46	238.5	9.8	6	41.388672	2.120757
112	652.53	944.4	24.04	49.7	12.9	11.56	238.8	9.9	6	41.388695	2.120826
113	656.97	944	24.04	49.9	12.9	11.67	239.2	10	6	41.388718	2.120906
114	661.55	943.5	24.04	49.4	12.8	11.79	239.6	10.2	6	41.388747	2.120992
115	667.89	942.8	23.98	49	12.6	11.92	240	10.3	6	41.388787	2.121073
116	670.19	942.5	24.01	49	12.6	12.06	240.5	10.5	5.9	41.388832	2.121147
117	674.45	942.1	24.01	49	12.6	12.19	241	10.7	5.9	41.388867	2.121204
118	678.93	941.6	23.95	48.7	12.5	12.33	241.7	10.8	5.9	41.388895	2.121256
119	684.42	941	23.89	48.6	12.4	12.46	242.3	11	5.8	41.388924	2.121313
120	692.66	940.1	23.83	48.8	12.4	12.59	243	11.2	5.7	41.388941	2.121376
121	695.63	939.8	23.83	48.7	12.4	12.71	243.6	11.4	5.6	41.388959	2.121445
122	699.67	939.4	23.77	48.6	12.3	12.83	244.2	11.6	5.6	41.388976	2.121519
123	704.21	938.9	23.74	48.5	12.2	12.94	244.7	11.7	5.5	41.389004	2.121605
124	708.34	938.4	23.71	48.4	12.2	13.03	245.1	11.8	5.5	41.389033	2.12168
125	712.23	938	23.74	48.2	12.1	13.09	245.6	11.9	5.4	41.389056	2.121754
126	717.59	937.4	23.74	47.4	11.9	13.13	246.1	12	5.3	41.38909	2.121823
127	721.38	937	23.77	46.3	11.6	13.17	246.6	12.1	5.2	41.389125	2.121886
128	728.03	936.3	23.8	45.7	11.4	13.21	247.2	12.2	5.1	41.389148	2.121949
129	731.38	936	23.83	45.3	11.3	13.28	247.8	12.3	5	41.389165	2.122018
130	735.36	935.5	23.89	44	10.9	13.36	248.4	12.4	4.9	41.389182	2.122087
131	740.19	935	23.89	43.9	10.9	13.44	249	12.5	4.8	41.389205	2.12215
132	743.15	934.7	23.89	43.7	10.8	13.54	249.5	12.7	4.8	41.389234	2.122218
133	746.48	934.4	23.89	43.2	10.6	13.64	249.9	12.8	4.7	41.389262	2.122293
134	750.96	933.9	23.83	43.2	10.6	13.74	250.4	12.9	4.6	41.389285	2.122379
135	755.13	933.4	23.8	43.3	10.6	13.86	250.8	13.1	4.6	41.389314	2.122476
136	760.43	932.9	23.77	43.4	10.6	13.97	251.3	13.2	4.5	41.389331	2.122579
137	766.27	932.2	23.71	43.1	10.4	14.07	251.7	13.4	4.4	41.389348	2.122683
138	769.38	931.9	23.74	42.4	10.2	14.16	252.1	13.5	4.4	41.389365	2.12278
139	773.75	931.4	23.68	42.5	10.2	14.24	252.4	13.6	4.3	41.389383	2.122872
140	779.03	930.9	23.62	42.6	10.2	14.31	252.7	13.7	4.2	41.389394	2.12294
141	783.1	930.4	23.59	42.8	10.2	14.37	253	13.7	4.2	41.389411	2.123003
142	787.32	930	23.56	42.5	10.1	14.45	253.2	13.8	4.2	41.389434	2.123061
143	790.71	929.6	23.56	42.3	10	14.53	253.4	13.9	4.1	41.389457	2.123124
144	794.15	929.3	23.53	42.2	10	14.6	253.7	14	4.1	41.389468	2.123193
145	799.32	928.7	23.5	41.7	9.7	14.67	254	14.1	4	41.389474	2.123284
146	803.03	928.3	23.47	41.6	9.7	14.73	254.3	14.2	4	41.38948	2.123393
147	806.51	928	23.5	41.4	9.6	14.8	254.5	14.3	3.9	41.389491	2.123508
148	812.85	927.3	23.44	41.4	9.6	14.87	254.7	14.3	3.9	41.389509	2.123634
149	815.02	927	23.42	41.5	9.6	14.94	254.7	14.4	3.9	41.389526	2.123754
150	819.56	926.6	23.44	40.8	9.4	15	254.8	14.5	3.9	41.389549	2.123857
151	825.04	926	23.47	40.7	9.4	15.06	254.9	14.5	3.9	41.389577	2.123937
152	827.7	925.7	23.5	40.4	9.3	15.11	255	14.6	3.9	41.389606	2.124018
153	833.46	925.1	23.44	40.7	9.3	15.17	255.1	14.7	3.9	41.389635	2.124098
154	836.23	924.8	23.42	40.8	9.4	15.24	255.3	14.7	3.9	41.389663	2.124189
155	838.89	924.5	23.42	40.6	9.3	15.31	255.5	14.8	3.8	41.38968	2.12427
156	842.81	924.1	23.42	40.2	9.1	15.38	255.6	14.9	3.8	41.389686	2.124344
157	845.85	923.8	23.39	40.3	9.1	15.44	255.8	15	3.8	41.389686	2.124413
158	851.66	923.2	23.3	40.4	9.1	15.5	256	15	3.7	41.389686	2.124499
159	855.71	922.7	23.27	40.1	9	15.55	256.3	15.1	3.7	41.389692	2.124591
160	860.08	922.3	23.27	39	8.6	15.6	256.6	15.2	3.6	41.389715	2.124694
161	864.68	921.8	23.3	38.1	8.2	15.64	256.8	15.2	3.6	41.389755	2.124803
162	869.73	921.2	23.33	37.9	8.2	15.69	257.1	15.3	3.5	41.389789	2.124894
163	873.17	920.9	23.3	38.1	8.2	15.73	257.5	15.4	3.4	41.389824	2.12498
164	878.81	920.3	23.24	37.8	8.1	15.77	257.8	15.4	3.3	41.389847	2.125066
165	880.52	920.1	23.3	37.6	8	15.78	258.2	15.4	3.2	41.389864	2.125152
166	883.87	919.8	23.24	37.9	8.1	15.8	258.5	15.5	3.1	41.389875	2.125238
167	888.89	919.2	23.15	37.9	8	15.83	258.9	15.5	3	41.389898	2.125335
168	890.93	919	23.15	37.6	7.9	15.89	259.3	15.6	3	41.389921	2.125433
169	895.09	918.6	23.12	37.5	7.8	15.96	259.5	15.7	2.9	41.389933	2.125536
170	899.46	918.1	23.09	37.5	7.8	16.04	259.8	15.8	2.9	41.389933	2.125645
171	903.4	917.7	23.06	37.6	7.8	16.13	260	15.9	2.8	41.389938	2.125742
172	909.48	917.1	23.01	36.5	7.3	16.21	260.1	16	2.8	41.389955	2.125845
173	914.19	916.6	23.12	35	6.8	16.29	260.3	16.1	2.8	41.389978	2.125943
