ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1001.2	25.66	77.9	21.5	4.28	84	-10.9	-0.6	41.384272	2.116581
27	217.02	987.8	24.94	83.7	22	10.89	86.4	-10.9	-0.7	41.384272	2.116569
28	219.4	987.5	24.91	82.8	21.8	10.9	86	-10.9	-0.8	41.3843	2.116489
29	222.03	987.2	24.88	81	21.4	10.92	85.9	-10.9	-0.8	41.384312	2.11638
30	223.89	987	24.79	80.8	21.3	10.96	85.9	-10.9	-0.8	41.38426	2.116306
31	227.86	986.6	24.79	80.7	21.2	11.05	85.7	-11	-0.8	41.384226	2.116288
32	228.98	986.5	24.76	80.8	21.2	11.18	85.5	-11.2	-0.9	41.384272	2.116237
34	231.8	986.1	24.67	81	21.2	11.32	85.6	-11.3	-0.9	41.384289	2.116031
35	234.86	985.8	24.61	80.9	21.1	11.38	85.8	-11.3	-0.8	41.384266	2.116002
36	237.36	985.5	24.55	81.2	21.1	11.37	85.9	-11.3	-0.8	41.3843	2.115979
37	240.72	985.1	24.52	81.7	21.2	11.42	85.6	-11.4	-0.9	41.384335	2.115899
38	243.02	984.9	24.49	82	21.2	11.55	85.6	-11.5	-0.9	41.384323	2.115756
39	247.48	984.4	24.43	81.9	21.1	11.72	86.1	-11.7	-0.8	41.3843	2.115687
40	249.23	984.4	24.4	81.9	21.1	11.82	86.6	-11.8	-0.7	41.384329	2.115681
41	253.16	983.9	24.37	81.8	21.1	11.86	86.7	-11.8	-0.7	41.384329	2.115664
42	256.05	983.6	24.34	82.2	21.1	11.92	86.9	-11.9	-0.7	41.384312	2.115561
43	258.94	983.3	24.28	82.1	21	12.03	87.4	-12	-0.5	41.384295	2.115423
44	261.36	983	24.22	82.2	21	12.14	87.9	-12.1	-0.4	41.384295	2.115309
45	264.49	982.7	24.19	82.6	21	12.21	88	-12.2	-0.4	41.384323	2.115211
46	268.63	982.2	24.13	82.4	20.9	12.3	88.1	-12.3	-0.4	41.384346	2.115154
47	272.07	981.8	24.1	82.8	21	12.43	88.2	-12.4	-0.4	41.384318	2.115131
48	275.5	981.4	24.04	82.9	21	12.53	88.5	-12.5	-0.3	41.38426	2.115034
49	277.57	981.2	24.01	82.8	20.9	12.54	88.6	-12.5	-0.3	41.384266	2.114885
50	280.96	980.8	23.95	82.9	20.9	12.52	88.6	-12.5	-0.3	41.384306	2.114804
51	284.9	980.4	23.92	82.7	20.8	12.57	88.5	-12.6	-0.3	41.384306	2.114764
