ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1007.6	21.79	77.9	17.8	1.36	250	3.7	1	41.38453	2.117497
4	119.07	1005.1	22.06	85.8	19.6	3.83	254.1	3.7	1	41.384742	2.117148
5	120.03	1005	22.17	85	19.5	3.9	253.6	3.7	1.1	41.384719	2.117388
6	131.63	1003.7	22.17	84.6	19.5	3.92	252.9	3.8	1.2	41.384701	2.117388
7	132.73	1003.5	22.15	84.1	19.3	3.89	252.7	3.7	1.2	41.384581	2.11744
8	139.94	1002.7	22.15	83.1	19.1	3.82	253.1	3.7	1.1	41.38453	2.117526
9	144.98	1002.1	22.15	80.8	18.7	3.75	253.4	3.6	1.1	41.384575	2.117549
10	150.64	1001.5	22.15	78.6	18.3	3.71	253.2	3.6	1.1	41.384627	2.1176
11	152.92	1001.2	22.15	77.5	18	3.72	252.7	3.6	1.1	41.384627	2.117675
12	157.31	1000.7	22.12	76.6	17.8	3.74	252.9	3.6	1.1	41.384615	2.117692
13	161.58	1000.2	22.06	76.4	17.7	3.76	253.7	3.6	1.1	41.384587	2.117669
14	165.32	999.8	22.03	76.4	17.7	3.75	254.9	3.6	1	41.384535	2.117675
15	168.21	999.5	21.97	76.2	17.6	3.7	256.4	3.6	0.9	41.384507	2.117755
16	173.58	998.8	21.97	75.5	17.4	3.63	258.5	3.6	0.7	41.384512	2.117858
17	179.31	998.2	22	75.2	17.4	3.61	260.4	3.6	0.6	41.384552	2.11791
18	183.87	997.7	22.03	75.2	17.4	3.64	261.4	3.6	0.5	41.384581	2.117893
19	186.93	997.7	22.03	74.9	17.4	3.68	261.6	3.6	0.5	41.384575	2.117875
20	192.12	997.1	22	74.9	17.3	3.71	262.5	3.7	0.5	41.384558	2.117904
21	195.66	996.7	21.97	74.9	17.3	3.69	264.3	3.7	0.4	41.384558	2.11795
22	199.64	996.2	21.97	74.7	17.3	3.62	266.7	3.6	0.2	41.384558	2.11799
23	203.22	995.8	21.97	74.1	17.1	3.57	268.9	3.6	0.1	41.384552	2.118024
24	208.59	995.2	21.97	73.7	17.1	3.54	270.7	3.5	-0	41.384564	2.11807
25	213.25	994.7	21.92	73.8	17	3.51	272	3.5	-0.1	41.384581	2.118093
26	219.4	994	21.95	73.1	16.9	3.46	272.9	3.5	-0.2	41.384587	2.118093
27	222.66	993.6	21.97	72.4	16.8	3.38	273.7	3.4	-0.2	41.384575	2.118093
28	228.28	992.9	22.2	68.4	16.1	3.27	275.5	3.3	-0.3	41.384575	2.118116
29	232.21	992.5	22.26	68.1	16.1	3.17	278.8	3.1	-0.5	41.384575	2.118139
30	237.15	991.9	22.23	68.1	16.1	3.11	282.7	3	-0.7	41.38457	2.118162
31	242.1	991.4	22.2	67.9	16	3.06	286.2	2.9	-0.9	41.384552	2.118196
32	247.33	990.8	22.12	67.8	15.9	3.02	289.1	2.9	-1	41.384541	2.118219
33	251.8	990.3	22.06	67.9	15.9	2.97	291.5	2.8	-1.1	41.384535	2.118208
34	255.87	989.8	22.03	67.9	15.8	2.92	293.9	2.7	-1.2	41.38453	2.118208
35	261.9	989.1	22	67.5	15.7	2.89	296.8	2.6	-1.3	41.384541	2.118214
36	267.22	988.5	21.95	67	15.5	2.9	300.3	2.5	-1.5	41.384558	2.118231
37	273.64	987.8	21.95	66.8	15.5	2.97	303.6	2.5	-1.6	41.384558	2.118242
38	277.74	987.3	21.89	67.1	15.5	3.07	306.1	2.5	-1.8	41.384552	2.118265
39	284.03	986.6	21.8	67.1	15.4	3.18	307.7	2.5	-1.9	41.384552	2.118288
40	289.23	986	21.78	66.7	15.3	3.26	309.1	2.5	-2.1	41.384558	2.118299
41	295.49	985.3	21.75	66.4	15.2	3.31	310.9	2.5	-2.2	41.384541	2.118299
42	301.27	984.6	21.72	66.4	15.2	3.38	313	2.5	-2.3	41.384507	2.118305
43	304.94	984.2	21.69	66.8	15.3	3.48	314.6	2.5	-2.4	41.384467	2.118305
44	310.91	983.5	21.66	66.8	15.2	3.61	315.5	2.5	-2.6	41.384455	2.118299
45	315.13	983.1	21.66	66.5	15.2	3.74	315.9	2.6	-2.7	41.384455	2.118305
46	319.36	982.6	21.69	66.1	15.1	3.86	316.3	2.7	-2.8	41.384449	2.118322
47	323.45	982.1	21.69	66	15.1	3.99	317.1	2.7	-2.9	41.384426	2.118345
