ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1012.2	27.15	45.8	14.5	3.5	35	-4.5	-2.4	41.384214	2.117154
27	226.16	997.6	27.04	38.9	11.9	5.04	62.1	-4.5	-2.4	41.384226	2.117113
28	229.62	997.2	26.97	38.8	11.8	5.04	62	-4.4	-2.4	41.384209	2.117085
29	232.73	996.9	26.91	38.8	11.7	5.04	61.8	-4.4	-2.4	41.384174	2.11705
30	236.76	996.4	26.91	38.4	11.6	5.04	61.9	-4.4	-2.4	41.384134	2.117016
31	240.15	996	26.91	38.3	11.5	5.02	62.1	-4.4	-2.3	41.384111	2.116993
32	243.71	995.6	26.85	38	11.3	4.99	62.7	-4.4	-2.3	41.384088	2.11697
33	247.02	995.3	26.82	38.2	11.4	4.94	63.4	-4.4	-2.2	41.384088	2.116947
34	250.62	994.9	26.79	38	11.3	4.88	64.4	-4.4	-2.1	41.3841	2.11693
35	254.29	994.5	26.72	37.8	11.1	4.83	65.3	-4.4	-2	41.384106	2.116896
36	257.58	994.1	26.69	37.9	11.2	4.79	66	-4.4	-1.9	41.384106	2.116856
37	260.99	993.7	26.66	38	11.2	4.75	66.5	-4.4	-1.9	41.3841	2.116815
38	264.72	993.3	26.63	38	11.1	4.71	66.8	-4.3	-1.9	41.384077	2.116793
39	267.98	992.9	26.6	38	11.1	4.67	67.1	-4.3	-1.8	41.384048	2.11677
40	271.85	992.5	26.57	37.9	11.1	4.62	67.8	-4.3	-1.7	41.384031	2.116752
41	275.51	992.1	26.54	38	11.1	4.56	68.8	-4.3	-1.6	41.384014	2.116741
42	279.7	991.6	26.47	37.9	11	4.51	70	-4.2	-1.5	41.384008	2.116718
43	283.53	991.2	26.44	38.1	11	4.48	71.3	-4.2	-1.4	41.384002	2.116695
44	288.36	990.6	26.38	37.9	10.9	4.46	72.4	-4.2	-1.3	41.384008	2.116667
45	293.01	990.1	26.35	37.9	10.9	4.44	73.3	-4.3	-1.3	41.384002	2.116638
46	297.86	989.6	26.32	38.1	10.9	4.4	74.2	-4.2	-1.2	41.383997	2.116603
47	302.55	989	26.29	37.9	10.8	4.33	75.3	-4.2	-1.1	41.383991	2.116569
48	307.02	988.5	26.23	38.2	10.9	4.24	76.7	-4.1	-1	41.383985	2.116546
49	312.54	987.9	26.2	38.3	10.9	4.16	78.5	-4.1	-0.8	41.383974	2.116523
50	317.3	987.4	26.13	38.2	10.8	4.08	80.5	-4	-0.7	41.383974	2.116506
51	322.39	986.8	26.07	38.5	10.8	4.01	82.6	-4	-0.5	41.383974	2.116489
52	327.84	986.2	26.04	38.7	10.9	3.96	84.7	-3.9	-0.4	41.38398	2.116472
53	334.07	985.5	25.95	38.8	10.9	3.91	86.8	-3.9	-0.2	41.383991	2.116449
54	339.2	984.9	25.89	38.9	10.8	3.87	89	-3.9	-0.1	41.384008	2.116426
55	345.72	984.2	25.86	39.1	10.9	3.84	91.4	-3.8	0.1	41.384008	2.116386
56	349.94	983.7	25.86	39.2	10.9	3.83	94	-3.8	0.3	41.384002	2.116346
57	354.16	983.2	25.77	39.2	10.9	3.84	96.7	-3.8	0.4	41.383991	2.116311
58	358.11	982.8	25.74	39.3	10.9	3.87	99.5	-3.8	0.6	41.383968	2.116294
59	362.82	982.3	25.7	39.4	10.9	3.92	102.5	-3.8	0.8	41.383951	2.116277
60	369	981.6	25.67	39.4	10.8	3.98	105.5	-3.8	1.1	41.383939	2.116243
61	372.56	981.2	25.64	39.5	10.9	4.06	108.3	-3.9	1.3	41.383945	2.116202
62	377.99	980.6	25.55	39.5	10.8	4.15	111	-3.9	1.5	41.383951	2.116162
63	382.08	980.1	25.52	40.1	11	4.25	113.6	-3.9	1.7	41.383962	2.116122
64	386.07	979.7	25.52	40.4	11.1	4.36	115.9	-3.9	1.9	41.383985	2.116099
65	390.21	979.2	25.46	40.5	11.1	4.48	118	-4	2.1	41.38402	2.116094
66	393.69	978.8	25.4	40.8	11.1	4.61	120	-4	2.3	41.384048	2.116105
67	399.11	978.2	25.4	40.7	11.1	4.75	122	-4	2.5	41.384065	2.116105
68	404.7	977.6	25.31	40.8	11	4.9	123.7	-4.1	2.7	41.384071	2.116105
69	411.03	976.9	25.28	41	11.1	5.06	125.4	-4.1	2.9	41.38406	2.116099
70	417.41	976.2	25.19	41.1	11	5.23	126.9	-4.2	3.1	41.384048	2.116076
71	423.47	975.5	25.13	41.1	11	5.4	128.5	-4.2	3.4	41.384043	2.116042
72	430.16	974.8	25.04	41.2	10.9	5.57	130.2	-4.3	3.6	41.38406	2.116008
73	435.74	974.1	25.01	41.5	11	5.73	131.9	-4.3	3.8	41.384083	2.115973
74	440.47	973.6	24.98	41.8	11.1	5.89	133.6	-4.3	4.1	41.384117	2.115927
75	445.43	973.1	24.92	41.7	11	6.06	135.1	-4.3	4.3	41.384157	2.115893
76	451.39	972.4	24.92	41.9	11.1	6.24	136.4	-4.3	4.5	41.384197	2.115864
77	457.15	971.8	24.86	41.9	11	6.4	137.3	-4.3	4.7	41.384226	2.115847
