ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1002.3	26.67	65	19.5	3.3	75	-7.4	3	41.384495	2.117451
17	159.93	995.7	23.67	87.1	21.4	8.03	111.7	-7.5	3	41.384455	2.116936
18	162.6	995.4	23.7	85.9	21.2	8.04	111.6	-7.5	3	41.384495	2.116856
20	168.66	994.7	23.41	84.6	20.7	8.03	111.5	-7.5	2.9	41.384627	2.11689
21	172.58	994.2	23.26	83.8	20.4	8	111.3	-7.5	2.9	41.384615	2.116924
23	177.58	994.2	23.11	83.3	20.1	7.92	111	-7.4	2.8	41.384564	2.116804
24	180.05	994	23.09	83	20	7.81	110.7	-7.3	2.8	41.384575	2.116758
25	183.71	993.5	23.09	82.8	20	7.75	110.4	-7.3	2.7	41.384593	2.11673
26	187.52	993.1	23	82.5	19.9	7.74	109.9	-7.3	2.6	41.384615	2.116701
27	191.88	992.6	22.94	82.5	19.8	7.73	109.4	-7.3	2.6	41.38465	2.116684
28	195.79	992.2	22.88	82.3	19.7	7.73	109	-7.3	2.5	41.384673	2.116655
29	198.91	991.8	22.82	82.3	19.6	7.76	108.6	-7.4	2.5	41.384684	2.116603
30	202.08	991.4	22.82	82.2	19.6	7.78	108.4	-7.4	2.5	41.38469	2.116529
31	207.03	990.9	22.71	82.3	19.5	7.76	108.3	-7.4	2.4	41.384719	2.116466
33	211.48	990.4	22.74	82.3	19.6	7.78	108	-7.4	2.4	41.38477	2.11634
34	214.02	990.1	22.77	82.2	19.6	7.84	107.8	-7.5	2.4	41.384793	2.116271
35	216.28	989.8	22.88	82.1	19.7	7.91	107.7	-7.5	2.4	41.384805	2.116225
36	219.95	989.4	22.71	82.2	19.5	7.99	107.6	-7.6	2.4	41.384799	2.116208
37	220.75	989.3	22.77	82.2	19.6	8.04	107.5	-7.7	2.4	41.384787	2.116191
38	224.53	988.9	22.74	82.1	19.5	8.04	107.6	-7.7	2.4	41.384799	2.116157
40	231.87	988.1	22.42	82.4	19.3	8.07	107.5	-7.7	2.4	41.38485	2.116065
41	235.87	987.6	22.36	82.4	19.2	8.11	107.3	-7.7	2.4	41.384862	2.116013
42	239.25	987.2	22.31	82.5	19.2	8.1	107.1	-7.7	2.4	41.384873	2.115968
43	242.37	986.9	22.28	82.5	19.2	8.09	107	-7.7	2.4	41.384891	2.115927
44	244.69	986.6	22.28	82.7	19.2	8.1	106.9	-7.7	2.4	41.384902	2.115893
45	249.03	986.1	22.22	82.7	19.1	8.06	107.2	-7.7	2.4	41.384908	2.115859
46	252.87	985.7	22.16	82.9	19.1	7.96	107.4	-7.6	2.4	41.384902	2.115824
47	258.12	985.1	22.14	83	19.1	7.87	107.5	-7.5	2.4	41.384896	2.115784
48	263.11	984.5	22.11	83	19.1	7.8	107.6	-7.4	2.4	41.384891	2.115733
49	268.33	983.9	22.08	83.1	19.1	7.74	107.7	-7.4	2.4	41.384896	2.115687
50	273.26	983.4	22.05	83.2	19.1	7.68	108	-7.3	2.4	41.384919	2.115629
51	279.05	982.7	21.97	83.4	19	7.61	108.2	-7.2	2.4	41.384931	2.115566
52	285.41	982	21.94	83.5	19	7.51	108.5	-7.1	2.4	41.384942	2.115515
53	288.64	981.7	21.94	83.7	19.1	7.41	108.6	-7	2.4	41.384959	2.115463
54	294.65	981	21.88	83.9	19	7.31	108.5	-6.9	2.3	41.384982	2.115406
55	298.68	980.5	21.82	84	19	7.21	108.3	-6.8	2.3	41.385005	2.115337
56	303.47	980	21.8	84.1	19	7.13	108.1	-6.8	2.2	41.385022	2.115274
57	308.48	979.4	21.77	84.4	19	7.05	107.9	-6.7	2.2	41.385034	2.11524
58	311.91	979	21.71	84.5	19	6.96	107.7	-6.6	2.1	41.385039	2.115217
59	317.94	978.4	21.65	84.8	19	6.86	107.3	-6.5	2	41.385028	2.115194
60	320.37	978.1	21.6	84.8	18.9	6.74	106.8	-6.5	1.9	41.385022	2.11516
61	324.88	977.6	21.54	85	18.9	6.61	106.2	-6.3	1.8	41.385028	2.115131
62	330.05	977	21.49	85.1	18.9	6.48	105.6	-6.2	1.7	41.385057	2.115108
63	334.42	976.5	21.46	85.5	18.9	6.35	105.1	-6.1	1.7	41.385091	2.115074
64	339.42	975.9	21.4	85.6	18.9	6.23	104.7	-6	1.6	41.385131	2.115034
65	343.27	975.5	21.4	85.4	18.8	6.09	104.2	-5.9	1.5	41.38516	2.114988
66	349.19	974.8	21.37	85.4	18.8	5.94	103.7	-5.8	1.4	41.385188	2.114936
67	354.96	974.2	21.32	85.8	18.8	5.77	103.2	-5.6	1.3	41.385206	2.114885
68	358.7	973.8	21.29	86	18.9	5.59	102.5	-5.5	1.2	41.385211	2.114839
69	363.56	973.2	21.21	86.3	18.8	5.42	101.7	-5.3	1.1	41.385206	2.114822
70	367.38	972.8	21.15	86.3	18.8	5.25	100.8	-5.2	1	41.385194	2.114804
71	372.29	972.3	21.12	86.4	18.8	5.08	100.1	-5	0.9	41.385177	2.114781
72	377.2	971.7	21.09	86.6	18.8	4.93	99.4	-4.9	0.8	41.38516	2.11477
73	382.27	971.1	21.04	86.6	18.7	4.8	98.6	-4.7	0.7	41.385154	2.114753
74	387.22	970.6	21.01	86.8	18.7	4.68	97.5	-4.6	0.6	41.38516	2.114736
75	391.07	970.2	21.04	86.4	18.7	4.57	96.1	-4.5	0.5	41.385171	2.114701
76	396.51	969.6	21.15	85.1	18.5	4.47	94.5	-4.5	0.4	41.385183	2.114673
77	399.8	969.2	21.21	84.4	18.5	4.39	92.8	-4.4	0.2	41.385183	2.11465
78	403.98	968.7	21.18	85.1	18.6	4.32	90.9	-4.3	0.1	41.385177	2.114615
79	408.8	968.2	21.09	84.8	18.4	4.27	89	-4.3	-0.1	41.38516	2.114575
80	412.73	967.7	21.12	84.3	18.4	4.22	87.3	-4.2	-0.2	41.385137	2.114541
81	417.71	967.2	21.07	85	18.4	4.17	85.7	-4.2	-0.3	41.385114	2.114518
82	421.94	966.7	21.01	85.5	18.5	4.13	84.3	-4.1	-0.4	41.385108	2.114501
83	428.09	966	20.98	85.5	18.5	4.08	83.2	-4.1	-0.5	41.385103	2.114478
84	432.62	965.5	20.9	86	18.5	4.03	82.4	-4	-0.5	41.385108	2.114461
85	437.44	965	20.84	86.5	18.5	3.96	81.9	-3.9	-0.6	41.385125	2.114443
86	441.56	964.5	20.76	86.8	18.5	3.88	81.8	-3.8	-0.6	41.385143	2.114421
87	446.31	964	20.7	87	18.5	3.8	82	-3.8	-0.5	41.385148	2.114398
88	450.72	963.5	20.68	86.8	18.4	3.71	82.7	-3.7	-0.5	41.385143	2.11438
89	455.04	963	20.65	87	18.4	3.62	83.8	-3.6	-0.4	41.385137	2.114363
90	459.35	962.6	20.59	86.7	18.3	3.52	85.4	-3.5	-0.3	41.385125	2.11434
