ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1003.3	33.57	39.7	18	1.75	339	-2.5	7.2	41.384507	2.11748
11	174.38	994.8	31.84	81.3	28.2	7.64	161.3	-2.5	7.2	41.384438	2.117291
12	178.53	994.4	32.02	76.5	27.4	7.58	161.5	-2.4	7.2	41.384438	2.117182
13	188.27	993.3	31.84	72.9	26.4	7.53	161.8	-2.4	7.1	41.384438	2.117354
15	201.14	991.9	31.35	64.4	23.8	7.48	162.3	-2.3	7.1	41.384495	2.117314
16	208.26	991.1	31.32	60.9	22.9	7.44	162.7	-2.2	7.1	41.384558	2.117245
17	214.1	990.5	31.32	58.1	22.1	7.38	163.1	-2.1	7.1	41.384604	2.117297
20	224.94	989.3	31.11	51.9	20.1	7.26	163.8	-2	7	41.384644	2.117463
26	240.51	987.7	30.35	47.3	17.9	7.08	164.4	-1.9	6.8	41.384816	2.117451
27	243.34	987.4	30.49	46.9	17.9	6.84	165.1	-1.8	6.6	41.384868	2.117486
28	247.41	986.9	30.39	46.5	17.6	6.59	165.7	-1.6	6.4	41.384925	2.117463
29	248.68	986.9	30.52	46.2	17.7	6.39	166.1	-1.5	6.2	41.384965	2.117411
30	252.13	986.5	30.56	45.9	17.6	6.22	166.6	-1.4	6	41.384988	2.117343
31	257.53	986	30.49	45.7	17.5	6.02	167.3	-1.3	5.9	41.385022	2.117303
32	262.39	985.4	30.39	45.4	17.3	5.79	168	-1.2	5.7	41.385039	2.117314
34	270.8	984.5	30.05	45.1	16.8	5.54	168.8	-1.1	5.4	41.385039	2.117423
35	277.13	983.8	30.05	45.1	16.8	5.29	170.1	-0.9	5.2	41.385062	2.11744
36	280.51	983.4	30.08	45	16.8	5.06	171.1	-0.8	5	41.385108	2.117423
37	283.9	983.1	30.15	44.8	16.8	4.86	172	-0.7	4.8	41.385148	2.117411
41	302.01	981.1	29.41	45.1	16.3	4.69	172.8	-0.6	4.7	41.385114	2.11744
42	307.76	980.4	29.28	45.3	16.2	4.57	173.2	-0.5	4.5	41.385125	2.117469
43	312.29	979.9	29.21	45.3	16.2	4.45	173.2	-0.5	4.4	41.385148	2.117492
44	318.01	979.3	29.18	45.4	16.2	4.3	173.3	-0.5	4.3	41.385188	2.117503
45	323.99	978.6	29.15	45.7	16.2	4.14	173.3	-0.5	4.1	41.385229	2.117515
46	327.72	978.2	29.08	45.9	16.2	4	173.3	-0.5	4	41.385257	2.11752
47	332.57	977.7	29.08	45.7	16.2	3.89	173.3	-0.5	3.9	41.385269	2.117509
48	336.17	977.3	29.02	45.6	16.1	3.81	172.3	-0.5	3.8	41.385269	2.117492
49	340.57	976.8	28.92	46	16.1	3.78	170.7	-0.6	3.7	41.385257	2.117486
50	344.28	976.4	28.85	45.9	16	3.76	169.6	-0.7	3.7	41.385246	2.117492
51	349.88	975.8	28.79	46.2	16.1	3.76	168.5	-0.7	3.7	41.385234	2.117509
52	353.1	975.4	28.75	46.3	16.1	3.78	168.2	-0.8	3.7	41.385229	2.117526
53	356.78	975	28.75	46.1	16	3.84	168.3	-0.8	3.8	41.385251	2.117526
54	359.85	974.7	28.65	46.3	16	3.94	168.5	-0.8	3.9	41.385292	2.117515
55	364.07	974.2	28.62	46.5	16	4.04	168.7	-0.8	4	41.385332	2.117497
56	368.62	973.7	28.52	46.5	15.9	4.12	168.8	-0.8	4	41.385366	2.117463
57	373.61	973.2	28.46	46	15.7	4.21	168.9	-0.8	4.1	41.3854	2.117434
58	378.43	972.7	28.39	46.6	15.9	4.27	169.4	-0.8	4.2	41.385423	2.117423
59	383.21	972.2	28.33	46.6	15.8	4.3	170.6	-0.7	4.2	41.385429	2.117417
60	386.54	971.8	28.3	46.8	15.8	4.34	172.1	-0.6	4.3	41.385423	2.117411
61	392.18	971.2	28.23	47	15.8	4.41	173.4	-0.5	4.4	41.385423	2.117423
62	395.39	970.8	28.2	47.1	15.9	4.52	174.5	-0.4	4.5	41.385429	2.117434
63	400.91	970.2	28.17	47.2	15.9	4.63	175.4	-0.4	4.6	41.385441	2.117423
64	404.1	969.9	28.14	47.4	15.9	4.73	176.3	-0.3	4.7	41.385463	2.117394
65	409.43	969.3	28.07	47.6	15.9	4.83	177.1	-0.2	4.8	41.385486	2.117348
66	413.38	968.9	28.07	47.6	15.9	4.93	177.8	-0.2	4.9	41.385509	2.117314
67	418.62	968.3	27.97	47.7	15.8	5.03	178.6	-0.1	5	41.385538	2.117262
68	422	967.9	27.94	48.1	15.9	5.13	179.6	-0	5.1	41.385578	2.117228
69	427.23	967.3	27.94	48.2	16	5.21	180.6	0.1	5.2	41.385624	2.117217
70	431.15	966.9	27.85	48.3	15.9	5.29	181.7	0.2	5.3	41.385664	2.117234
71	434.18	966.6	27.85	48.3	15.9	5.36	182.9	0.3	5.4	41.385704	2.117257
72	437.17	966.3	27.81	48.6	16	5.41	184.2	0.4	5.4	41.38575	2.117285
73	440.55	965.9	27.78	48.6	16	5.44	185.7	0.5	5.4	41.38579	2.117325
74	443.99	965.5	27.75	48.8	16	5.45	187.4	0.7	5.4	41.385824	2.117366
75	449.25	964.9	27.69	49	16	5.46	189.4	0.9	5.4	41.385847	2.117394
76	452.7	964.6	27.65	49.4	16.1	5.47	191.6	1.1	5.4	41.38587	2.117417
77	457.76	964	27.62	49.5	16.1	5.5	193.9	1.3	5.3	41.385882	2.117429
78	460.89	963.7	27.59	49.2	16	5.55	196.4	1.6	5.3	41.385887	2.117434
79	465.7	963.2	27.53	49.2	15.9	5.61	199.1	1.8	5.3	41.385893	2.11744
80	469.57	962.7	27.43	49.6	16	5.67	201.8	2.1	5.3	41.38591	2.117457
81	474.1	962.2	27.37	49.6	15.9	5.74	204.5	2.4	5.2	41.385945	2.117474
82	478.06	961.8	27.34	49.5	15.8	5.8	207.1	2.6	5.2	41.385991	2.117486
83	483.14	961.3	27.27	50.3	16	5.86	209.8	2.9	5.1	41.386036	2.117503
84	486.67	960.9	27.27	50.1	16	5.9	212.4	3.2	5	41.386077	2.117515
85	491.3	960.4	27.21	50.1	15.9	5.93	214.9	3.4	4.9	41.386111	2.117515
86	494.76	960	27.15	51.1	16.2	5.95	217.2	3.6	4.7	41.386145	2.117503
87	497.69	959.7	27.08	51.7	16.3	5.97	219.3	3.8	4.6	41.386162	2.117509
88	501.11	959.3	27.02	51.9	16.3	6.01	221.4	4	4.5	41.386162	2.11752
89	504.57	958.9	26.96	51.6	16.1	6.09	223.2	4.2	4.4	41.386168	2.117537
90	508.84	958.5	26.96	52	16.3	6.18	224.8	4.3	4.4	41.386174	2.117578
91	511.06	958.2	26.93	52.2	16.3	6.27	226.1	4.5	4.3	41.38618	2.117623
92	514.75	957.8	26.89	52.4	16.3	6.35	227.3	4.7	4.3	41.386191	2.117663
93	518.22	957.5	26.89	52.7	16.4	6.43	228.6	4.8	4.2	41.386214	2.117704
94	521.5	957.1	26.83	52.7	16.4	6.52	230	5	4.2	41.386237	2.117738
95	525.5	956.7	26.86	51.5	16	6.64	231.5	5.2	4.1	41.386254	2.117761
96	529.12	956.3	27.02	50.4	15.8	6.79	233.1	5.4	4.1	41.386271	2.117772
97	532.61	955.9	27.05	50.4	15.9	6.98	234.6	5.7	4	41.386289	2.11779
98	536.83	955.4	27.02	50.1	15.7	7.19	235.9	6	4	41.3863	2.117818
99	540.13	955.1	27.02	50.2	15.8	7.4	237.1	6.2	4	41.386306	2.117858
100	543.2	954.8	26.99	50.1	15.7	7.57	238.1	6.4	4	41.386317	2.117904
101	548.35	954.2	26.96	51	16	7.73	238.8	6.6	4	41.38634	2.117961
102	551.93	953.8	26.89	50.5	15.7	7.88	239.4	6.8	4	41.386363	2.118024
103	555.07	953.5	26.86	50.5	15.7	8.02	239.9	6.9	4	41.386392	2.118082
104	558.22	953.1	26.86	50.5	15.7	8.16	240.2	7.1	4.1	41.386409	2.118116
105	561.34	952.8	26.83	51	15.8	8.3	240.3	7.2	4.1	41.386432	2.118145
106	564.33	952.5	26.74	51.6	15.9	8.45	240.4	7.3	4.2	41.386443	2.118185
107	568.37	952	26.64	51.7	15.9	8.59	240.3	7.5	4.3	41.386466	2.118242
108	573.19	951.5	26.61	51.9	15.9	8.73	240.3	7.6	4.3	41.386495	2.118311
109	578.66	950.9	26.52	52.1	15.9	8.85	240.2	7.7	4.4	41.386529	2.118391
111	581.22	950.7	26.52	52.2	15.9	8.95	240.2	7.8	4.4	41.386575	2.118529
112	583.75	950.4	26.49	52.3	15.9	9.05	240.4	7.9	4.5	41.386581	2.118569
113	586.64	950.1	26.46	52.5	16	9.14	240.7	8	4.5	41.386581	2.118609
114	590.43	949.7	26.43	52.7	16	9.23	241.1	8.1	4.5	41.386592	2.11866
115	592.04	949.5	26.4	52.5	15.9	9.33	241.6	8.2	4.4	41.386609	2.118735
116	596.08	949.1	26.33	52.7	15.9	9.43	242.1	8.3	4.4	41.386638	2.118804
