ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	998.5	21.37	85.4	18.8	1.36	90	-0.2	-0.8	41.384501	2.117457
18	180.79	989.1	21.52	90.3	19.9	0.84	10.7	-0.2	-0.8	41.38434	2.117641
19	188.32	988.2	21.52	90.3	19.9	0.82	10.5	-0.2	-0.8	41.384306	2.117515
20	190.11	988.2	21.44	90.1	19.7	0.81	10.5	-0.1	-0.8	41.384392	2.117434
21	193.45	987.8	21.35	89.9	19.6	0.8	9	-0.1	-0.8	41.384415	2.11748
22	194.31	987.8	21.33	89.9	19.6	0.8	8.1	-0.1	-0.8	41.384398	2.117543
23	198.02	987.3	21.27	89.8	19.5	0.8	9.8	-0.1	-0.8	41.384398	2.117492
24	200.15	987.1	21.21	89.6	19.4	0.83	10.9	-0.2	-0.8	41.384398	2.117446
25	202.75	986.8	21.16	89.6	19.4	0.86	8.5	-0.1	-0.9	41.384386	2.117492
26	204.69	986.6	21.1	89.5	19.3	0.87	6.2	-0.1	-0.9	41.384375	2.11756
27	209.27	986.1	21.02	89.4	19.2	0.87	5.6	-0.1	-0.9	41.384358	2.11752
28	212	985.7	21.02	89.5	19.2	0.88	6	-0.1	-0.9	41.384363	2.117469
29	215.39	985.4	20.91	89.5	19.1	0.89	7	-0.1	-0.9	41.384363	2.117451
31	220.87	984.7	20.68	89.7	18.9	0.88	5.9	-0.1	-0.9	41.384386	2.117463
32	223.37	984.5	20.63	89.8	18.9	0.88	1.5	-0	-0.9	41.384398	2.117503
33	227.5	984	20.57	90	18.9	0.89	358.4	0	-0.9	41.384381	2.117515
34	231.62	983.5	20.54	90.2	18.9	0.89	357.7	0	-0.9	41.384363	2.117503
35	234.91	983.1	20.46	90.3	18.8	0.88	355.6	0.1	-0.9	41.384363	2.117492
36	239.83	982.6	20.41	90.4	18.8	0.87	352.1	0.1	-0.9	41.384369	2.117503
37	243.37	982.2	20.35	90.5	18.7	0.85	351	0.1	-0.8	41.384363	2.117503
38	247.14	981.8	20.32	90.6	18.7	0.85	351.2	0.1	-0.8	41.384363	2.117497
