ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1006.6	29	51.9	18.1	3.5	166	-7.8	6.1	41.384501	2.11748
3	149.34	1000.8	25.27	85.4	22.6	9.95	128.2	-7.8	6.2	41.38465	2.11705
8	153.93	1000.3	25.03	81.4	21.6	10	128.3	-7.9	6.2	41.384845	2.116901
9	158.33	999.8	25.03	80.8	21.5	10.02	128.4	-7.9	6.2	41.384845	2.11681
10	163.91	999.2	24.94	80.3	21.3	10.02	128.5	-7.8	6.2	41.384827	2.116735
11	168.15	998.7	24.88	80	21.2	9.99	128.6	-7.8	6.2	41.384862	2.11673
12	172.99	998.1	24.85	79.6	21.1	9.96	128.6	-7.8	6.2	41.384908	2.116712
13	177.67	997.6	24.82	79.4	21	9.98	128.6	-7.8	6.2	41.384976	2.116684
14	183	997	24.7	79.2	20.9	10.03	128.6	-7.8	6.3	41.385017	2.116621
15	188.86	996.3	24.64	79	20.8	10.08	128.5	-7.9	6.3	41.385034	2.116558
16	193.68	995.8	24.52	78.9	20.6	10.14	128.4	-8	6.3	41.385039	2.116535
17	198.85	995.2	24.46	78.8	20.5	10.19	128.3	-8	6.3	41.385068	2.116535
19	207.92	994.2	24.43	78.9	20.5	10.2	128.2	-8	6.3	41.385177	2.116477
20	212.41	993.7	24.37	79	20.5	10.17	128.2	-8	6.3	41.385211	2.116397
21	216.82	993.2	24.25	79	20.4	10.15	128.2	-8	6.3	41.385234	2.116311
22	222.76	992.5	24.31	78.9	20.4	10.15	128.6	-7.9	6.3	41.385263	2.116237
23	229.39	991.7	24.19	79.2	20.4	10.17	129	-7.9	6.4	41.385292	2.116191
24	236.9	990.9	24.04	79.2	20.2	10.17	129.4	-7.9	6.5	41.385326	2.116174
25	244.84	990	23.98	79.3	20.2	10.14	129.4	-7.8	6.4	41.385366	2.116157
26	253.17	989.1	23.95	79.4	20.2	10.09	129.3	-7.8	6.4	41.3854	2.116122
27	261.73	988.1	23.77	79.3	20	10.05	129.1	-7.8	6.3	41.385441	2.116082
28	270.98	987.1	23.77	79.5	20	10.05	128.9	-7.8	6.3	41.385486	2.116042
29	279.29	986.1	23.71	79.6	20	10.04	128.6	-7.8	6.3	41.385532	2.115996
30	288.25	985.1	23.65	79.5	19.9	10.05	128.3	-7.9	6.2	41.385567	2.115968
31	296.19	984.2	23.62	79.6	19.9	10.09	128	-7.9	6.2	41.385601	2.115933
32	302.76	983.5	23.51	79.8	19.8	10.13	127.5	-8	6.2	41.385624	2.115876
33	310.01	982.7	23.48	80.1	19.8	10.15	126.8	-8.1	6.1	41.385641	2.115801
34	316.59	981.9	23.36	80.4	19.8	10.16	126.1	-8.2	6	41.385664	2.115715
