ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1006.6	28.43	41.4	14.1	13.8	220	6.2	12.6	41.384467	2.117532
4	114.4	1004.7	26.67	77.8	22.5	14.04	206.2	6.2	12.6	41.384535	2.117578
5	116.27	1004.5	26.67	75	21.9	14.03	206.4	6.2	12.6	41.384604	2.117583
7	120.17	1004	26.33	71.8	20.8	14	206.5	6.2	12.5	41.384736	2.117692
8	127.5	1003.2	26.33	69.4	20.3	13.98	206.5	6.2	12.5	41.38477	2.117726
9	130.89	1002.8	26.39	67.8	20	13.94	206.5	6.2	12.5	41.384822	2.117772
12	152.89	1000.3	25.65	65.4	18.7	13.91	206.4	6.2	12.5	41.385154	2.118007
13	157.52	999.8	25.62	64.9	18.5	13.92	206.4	6.2	12.5	41.385251	2.118065
14	160.27	999.5	25.59	63.7	18.2	13.95	206.4	6.2	12.5	41.385332	2.118139
15	163.81	999.1	25.53	64	18.2	14.02	206.5	6.3	12.5	41.385423	2.118208
16	167.1	998.7	25.5	63.2	18	14.11	206.7	6.3	12.6	41.385515	2.118248
17	170.07	998.4	25.53	63.1	18	14.25	206.9	6.5	12.7	41.385595	2.118282
18	170.79	998.3	25.47	62.6	17.8	14.42	207.2	6.6	12.8	41.385664	2.118311
19	174.6	997.8	25.44	62.2	17.7	14.62	207.5	6.8	13	41.385733	2.118351
20	177.56	997.5	25.41	62.1	17.6	14.84	207.9	6.9	13.1	41.385802	2.118403
21	180.97	997.1	25.41	60.7	17.3	15.07	208.3	7.1	13.3	41.38587	2.118477
22	184.58	996.7	25.41	60.6	17.2	15.33	208.8	7.4	13.4	41.385933	2.118563
23	188.09	996.3	25.35	60.4	17.1	15.56	209.2	7.6	13.6	41.385991	2.11862
25	194.46	995.6	25.31	59.6	16.9	15.79	209.6	7.8	13.7	41.386099	2.118689
26	198.25	995.2	25.41	59.4	16.9	16	209.9	8	13.9	41.386157	2.118718
27	201.79	994.8	25.47	59	16.9	16.16	210.2	8.1	14	41.38622	2.118764
28	204.89	994.4	25.5	59	16.9	16.29	210.4	8.2	14.1	41.386289	2.118832
29	208.38	994	25.47	58.7	16.8	16.35	210.6	8.3	14.1	41.386357	2.118895
31	215.94	993.2	25.38	58.3	16.6	16.39	210.7	8.4	14.1	41.386478	2.119004
32	219.37	992.8	25.28	58.4	16.5	16.43	210.8	8.4	14.1	41.386541	2.119033
33	222.94	992.4	25.16	57.9	16.3	16.46	210.9	8.5	14.1	41.386609	2.119067
34	226.33	992	25.07	58.4	16.3	16.44	210.9	8.5	14.1	41.386684	2.119113
35	229.8	991.6	25.04	58.1	16.2	16.4	210.9	8.4	14.1	41.386758	2.119165
36	233.19	991.2	25.07	58.7	16.4	16.36	210.9	8.4	14	41.386827	2.119228
37	236.41	990.9	25.01	56.5	15.8	16.32	211.1	8.4	14	41.38689	2.119296
38	239.95	990.5	24.98	58.4	16.3	16.3	211.3	8.5	13.9	41.386953	2.119354
39	242.67	990.2	24.95	56	15.6	16.28	211.5	8.5	13.9	41.387016	2.119405
40	245.96	989.8	24.98	54.8	15.3	16.26	211.7	8.5	13.8	41.387079	2.119463
41	249.01	989.4	24.95	53.8	14.9	16.23	211.8	8.5	13.8	41.387142	2.11952
42	251.92	989.1	24.98	52.5	14.6	16.19	211.8	8.5	13.8	41.3872	2.119577
43	254.96	988.8	24.95	52.6	14.6	16.15	211.8	8.5	13.7	41.387257	2.119634
44	258.01	988.4	24.95	52.2	14.5	16.12	211.9	8.5	13.7	41.38732	2.119686
45	262.01	988	24.92	52	14.4	16.1	212	8.5	13.7	41.387389	2.119738
46	265.5	987.6	24.89	53.2	14.7	16.09	212.1	8.6	13.6	41.387463	2.119795
47	268.8	987.2	24.83	52.8	14.5	16.05	212.2	8.6	13.6	41.387543	2.119841
48	272.31	986.8	24.83	53	14.6	15.99	212.3	8.5	13.5	41.387601	2.119887
49	275.82	986.4	24.77	52.6	14.4	15.92	212.3	8.5	13.5	41.387652	2.119932
50	279.61	986	24.74	53.7	14.7	15.86	212.3	8.5	13.4	41.387709	2.119984
51	283.38	985.6	24.68	54.2	14.8	15.82	212.2	8.4	13.4	41.387767	2.120041
52	287.44	985.1	24.65	54.2	14.8	15.79	212.2	8.4	13.4	41.387841	2.120104
53	290.74	984.8	24.59	55	15	15.76	212.1	8.4	13.3	41.38791	2.12015
54	294.01	984.4	24.56	54.9	14.9	15.72	212.1	8.3	13.3	41.387973	2.120202
56	300.84	983.6	24.56	55	14.9	15.66	212.1	8.3	13.3	41.388076	2.120293
57	303.76	983.3	24.47	55.4	15	15.61	212	8.3	13.2	41.388128	2.120351
58	306.96	982.9	24.44	56.2	15.1	15.55	211.9	8.2	13.2	41.388191	2.120425
59	309.97	982.6	24.41	56	15.1	15.49	211.8	8.2	13.2	41.388254	2.1205
60	312.48	982.3	24.38	57.6	15.5	15.45	211.7	8.1	13.2	41.388311	2.120557
61	315.84	981.9	24.32	58.6	15.7	15.42	211.5	8.1	13.1	41.388357	2.120603
62	319.03	981.6	24.29	58.7	15.7	15.38	211.4	8	13.1	41.388403	2.120637
63	322.5	981.2	24.26	57.6	15.4	15.36	211.3	8	13.1	41.38846	2.120666
64	325.76	980.8	24.26	57.5	15.3	15.32	211.3	7.9	13.1	41.388529	2.1207
65	328.43	980.5	24.23	58.4	15.6	15.3	211.2	7.9	13.1	41.388609	2.12074
66	331.66	980.2	24.2	59	15.7	15.28	211.2	7.9	13.1	41.388678	2.12078
67	334.84	979.8	24.17	58.8	15.6	15.28	211.2	7.9	13.1	41.388741	2.120843
68	337.89	979.5	24.11	58.1	15.4	15.27	211.1	7.9	13.1	41.388792	2.120906
69	341.2	979.1	24.08	58.2	15.4	15.26	211	7.9	13.1	41.388838	2.120964
70	344.98	978.7	24.05	58.2	15.3	15.24	210.9	7.8	13.1	41.38889	2.121015
71	348.88	978.2	24.02	58.1	15.3	15.23	210.7	7.8	13.1	41.388953	2.121055
72	352.45	977.8	23.99	57.9	15.2	15.22	210.6	7.7	13.1	41.389022	2.121084
73	355.98	977.4	23.96	57.9	15.2	15.22	210.5	7.7	13.1	41.38909	2.121118
74	359.6	977	23.93	57.2	14.9	15.23	210.4	7.7	13.1	41.389153	2.12117
75	363.5	976.6	23.87	57.9	15.1	15.24	210.4	7.7	13.1	41.389205	2.121216
76	367.28	976.2	23.84	58.3	15.2	15.24	210.5	7.7	13.1	41.389256	2.121273
77	371.19	975.8	23.81	58.7	15.2	15.22	210.5	7.7	13.1	41.389319	2.121319
78	375.27	975.3	23.78	58.8	15.2	15.2	210.4	7.7	13.1	41.389383	2.121359
79	379.29	974.8	23.72	58.3	15	15.19	210.4	7.7	13.1	41.389446	2.121399
80	383.32	974.4	23.69	58.2	15	15.2	210.5	7.7	13.1	41.389509	2.121439
81	387.27	974	23.66	58.6	15.1	15.22	210.5	7.7	13.1	41.389566	2.121485
82	390.66	973.6	23.63	58.6	15	15.23	210.6	7.8	13.1	41.389629	2.121531
83	394.9	973.1	23.58	59.1	15.1	15.23	210.8	7.8	13.1	41.389692	2.121571
84	399.05	972.6	23.52	59.7	15.2	15.23	210.9	7.8	13.1	41.389755	2.121623
85	402.95	972.2	23.49	59.8	15.2	15.22	211	7.8	13	41.389829	2.121691
86	407.5	971.7	23.43	60.3	15.3	15.22	211	7.8	13	41.389898	2.121754
87	411.79	971.2	23.4	61.3	15.5	15.21	211	7.8	13	41.389955	2.121806
88	416.14	970.7	23.37	61.6	15.6	15.19	211	7.8	13	41.390007	2.121858
89	420.46	970.3	23.31	61.8	15.6	15.18	211.1	7.8	13	41.390059	2.121892
90	424.51	969.8	23.28	62.4	15.7	15.15	211.3	7.9	13	41.390116	2.121926
91	429.02	969.3	23.25	62.3	15.6	15.11	211.4	7.9	12.9	41.390173	2.121972
92	433.41	968.8	23.16	62.5	15.6	15.07	211.5	7.9	12.8	41.390236	2.122012
93	438.61	968.3	23.14	62.8	15.7	15.01	211.6	7.9	12.8	41.390294	2.122064
94	443.35	967.7	23.11	62.9	15.7	14.94	211.5	7.8	12.7	41.390351	2.122127
95	447.81	967.2	23.05	63.5	15.7	14.87	211.6	7.8	12.7	41.39042	2.122184
96	452.7	966.7	23.02	63.4	15.7	14.8	211.6	7.8	12.6	41.390477	2.122241
97	457.49	966.2	22.96	63.4	15.6	14.72	211.7	7.7	12.5	41.390534	2.122293
98	462.18	965.6	22.9	63.5	15.6	14.65	211.7	7.7	12.5	41.390591	2.122345
99	466.83	965.1	22.87	63.4	15.6	14.58	211.6	7.6	12.4	41.390649	2.122385
100	471.5	964.6	22.82	63.2	15.5	14.5	211.5	7.6	12.4	41.3907	2.122436
101	476.25	964.1	22.79	62.7	15.3	14.43	211.3	7.5	12.3	41.390763	2.122488
102	480.87	963.6	22.73	63.5	15.4	14.37	211.3	7.5	12.3	41.390826	2.122528
103	485.67	963	22.64	63.7	15.4	14.31	211.3	7.4	12.2	41.390884	2.122574
104	490.61	962.5	22.58	63.5	15.3	14.26	211.3	7.4	12.2	41.390952	2.122631
106	500.65	961.4	22.53	64.1	15.4	14.21	211.3	7.4	12.1	41.391078	2.122728
107	505.29	960.9	22.47	64	15.3	14.16	211.3	7.4	12.1	41.39113	2.122769
108	510.46	960.3	22.44	63.8	15.2	14.1	211.2	7.3	12.1	41.391187	2.122809
109	515.44	959.8	22.41	63.6	15.2	14.04	211.2	7.3	12	41.391227	2.122854
110	519.87	959.3	22.38	64.2	15.3	13.98	211.3	7.3	11.9	41.391268	2.122917
111	523.73	958.8	22.33	64.7	15.4	13.94	211.4	7.3	11.9	41.391313	2.122975
112	527.16	958.5	22.27	64	15.1	13.92	211.6	7.3	11.9	41.391365	2.122998
113	531.24	958	22.27	62.9	14.9	13.9	211.8	7.3	11.8	41.391422	2.123009
114	535.13	957.6	22.24	63.3	14.9	13.88	211.9	7.3	11.8	41.39148	2.123021
115	539.39	957.1	22.18	65.3	15.4	13.85	212	7.3	11.7	41.391537	2.123044
116	544.16	956.6	22.15	65	15.3	13.81	212.2	7.4	11.7	41.391588	2.123101
117	548.45	956.1	22.1	63.4	14.8	13.79	212.3	7.4	11.7	41.391646	2.123181
118	552.82	955.6	22.07	63.9	14.9	13.78	212.5	7.4	11.6	41.391709	2.123238
119	557.4	955.1	22.01	64.2	14.9	13.79	212.8	7.5	11.6	41.391766	2.123284
120	562.72	954.6	21.98	64	14.9	13.81	213	7.5	11.6	41.391823	2.123307
121	568.01	954	21.9	66.7	15.4	13.84	213.1	7.6	11.6	41.391869	2.123324
122	573.42	953.4	21.84	65.7	15.1	13.86	213.1	7.6	11.6	41.391909	2.123364
123	578.29	952.9	21.81	64.4	14.8	13.88	213.2	7.6	11.6	41.391955	2.123416
124	583.25	952.3	21.78	64.3	14.7	13.91	213.3	7.6	11.6	41.392007	2.123462
125	589.13	951.7	21.73	64.1	14.6	13.95	213.4	7.7	11.6	41.392064	2.123513
126	594.79	951	21.67	65.7	15	14.02	213.6	7.8	11.7	41.392121	2.123559
127	600.3	950.4	21.58	66.4	15.1	14.1	213.8	7.8	11.7	41.392179	2.123605
