ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1013.3	28.65	27.8	8.3	2.72	101	-7.8	2.9	41.384512	2.117492
8	134.47	1009.1	24.81	53.1	14.6	8.3	110.2	-7.8	2.9	41.384558	2.116793
9	139.96	1008.5	24.75	52.9	14.5	8.3	110	-7.8	2.8	41.384615	2.11677
10	147.27	1007.7	24.72	52.3	14.3	8.32	110.4	-7.8	2.9	41.384627	2.116787
11	150.86	1007.2	24.66	52.3	14.2	8.37	111	-7.8	3	41.384593	2.116764
12	155.54	1006.7	24.55	52.2	14.1	8.41	111.5	-7.8	3.1	41.38457	2.116678
13	163.13	1005.8	24.49	51.8	13.9	8.43	111.9	-7.8	3.1	41.384633	2.116615
14	170	1005	24.43	52.4	14.1	8.47	112.3	-7.8	3.2	41.384679	2.116575
16	179.15	1004	24.28	52.3	13.9	8.53	112.6	-7.9	3.3	41.38465	2.116563
17	184.59	1003.4	24.25	51.3	13.6	8.63	112.6	-8	3.3	41.384644	2.116472
18	190.79	1002.7	24.28	51.6	13.7	8.75	112	-8.1	3.3	41.384673	2.116374
19	197.74	1001.9	24.28	51.4	13.6	8.9	111.3	-8.3	3.2	41.384667	2.1163
20	204.47	1001.1	24.21	51.6	13.6	9.01	110.6	-8.4	3.2	41.384638	2.116231
21	210.08	1000.5	24.09	51.4	13.4	9.18	109.8	-8.6	3.1	41.384587	2.116174
22	215.32	999.9	24.07	51.2	13.4	9.37	108.7	-8.9	3	41.384558	2.116116
23	218.93	999.4	24.01	51.3	13.3	9.55	107.7	-9.1	2.9	41.384581	2.116048
24	224.79	998.8	23.95	51.4	13.3	9.7	106.8	-9.3	2.8	41.384621	2.115968
25	231.71	998	23.95	51.4	13.3	9.85	105.7	-9.5	2.7	41.384621	2.115887
26	238.67	997.2	23.92	51.4	13.3	10.01	104.8	-9.7	2.6	41.384615	2.115824
27	245.16	996.5	23.86	51.6	13.3	10.16	104.1	-9.9	2.5	41.384638	2.115819
28	252.3	995.6	23.8	51.9	13.3	10.25	103.5	-10	2.4	41.384673	2.115778
