ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1006	29.97	31.7	11.3	3.89	95	-5.4	2.2	41.384524	2.117285
8	132.29	1002.1	26.17	58.7	17.4	5.87	112	-5.4	2.2	41.385269	2.116861
9	136.01	1001.7	26.17	57.5	17.1	5.9	112	-5.5	2.2	41.385274	2.116798
10	140.58	1001.1	26.14	57.9	17.2	5.93	112	-5.5	2.2	41.385274	2.116752
11	144.71	1000.7	26.05	57.3	17	5.97	111.9	-5.5	2.2	41.385269	2.116741
12	148.84	1000.2	26.02	56.6	16.7	6	111.8	-5.6	2.2	41.385269	2.116752
13	152.85	999.7	25.99	55.5	16.4	6.03	111.3	-5.6	2.2	41.385274	2.116747
14	156.46	999.3	26.02	54.2	16	6.09	110.7	-5.7	2.2	41.385274	2.116712
15	160.88	998.8	26.02	53.3	15.8	6.16	110.1	-5.8	2.1	41.385269	2.116672
16	164.27	998.4	25.96	52.8	15.6	6.21	109.6	-5.9	2.1	41.385274	2.116621
17	167.96	998	25.96	53.1	15.7	6.25	109.1	-5.9	2	41.385292	2.116586
18	172.97	997.5	25.9	51.9	15.3	6.3	108.3	-6	2	41.385303	2.116569
19	178.06	996.9	25.93	52	15.3	6.32	107.6	-6	1.9	41.385309	2.116558
21	188.96	995.7	25.87	49.2	14.4	6.32	106.9	-6	1.8	41.385303	2.116523
22	189.89	995.5	25.87	48.9	14.3	6.32	106.2	-6.1	1.8	41.385315	2.116483
23	191.36	995.4	25.77	50.6	14.7	6.37	105.4	-6.1	1.7	41.385315	2.116432
24	193.74	995.1	25.68	50.8	14.7	6.44	104.7	-6.2	1.6	41.38532	2.116386
25	196.55	994.8	25.59	52.5	15.2	6.52	104	-6.3	1.6	41.38532	2.11634
26	201.33	994.3	25.56	50.1	14.4	6.57	103.5	-6.4	1.5	41.385315	2.116288
27	204.84	993.9	25.59	48.1	13.8	6.61	102.9	-6.4	1.5	41.385303	2.116243
28	211.41	993.1	25.65	46.4	13.3	6.64	102.3	-6.5	1.4	41.385297	2.116214
29	216.58	992.5	25.59	49.7	14.3	6.69	101.6	-6.6	1.3	41.385315	2.116168
30	222.04	991.9	25.56	50.7	14.6	6.72	101	-6.6	1.3	41.385337	2.116116
