ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1005.9	24.01	82.5	20.8	2.33	222	2.2	2.7	41.38457	2.117537
22	154.73	999.4	24.11	100	24.1	3.45	219.5	2.2	2.7	41.384696	2.117463
23	162.66	998.5	24.05	100	24.1	3.47	219.5	2.2	2.7	41.384615	2.117692
33	171.71	997.5	23.69	92.7	22.4	3.48	219.8	2.2	2.7	41.38477	2.117721
34	175.52	997.1	23.63	92.4	22.3	3.5	220.4	2.3	2.7	41.384764	2.117732
35	179.61	996.6	23.58	92	22.2	3.53	221.1	2.3	2.7	41.384759	2.117755
36	184.77	996	23.55	91.7	22.1	3.55	221.7	2.4	2.7	41.384759	2.117778
37	190.04	995.4	23.52	91.3	22	3.59	222.1	2.4	2.7	41.384776	2.11779
38	193.47	995	23.46	90.8	21.9	3.63	222.2	2.4	2.7	41.384816	2.117807
39	197.66	994.6	23.46	90.5	21.8	3.66	222.4	2.5	2.7	41.384856	2.117824
40	201.46	994.1	23.43	90.5	21.8	3.68	222.2	2.5	2.7	41.384891	2.117835
41	203.93	993.9	23.4	90	21.7	3.71	221.6	2.5	2.8	41.384902	2.117835
42	208.01	993.4	23.37	89.7	21.6	3.73	220.9	2.4	2.8	41.384913	2.117835
43	212.44	992.9	23.34	89.8	21.6	3.77	220.4	2.4	2.9	41.384925	2.117835
44	216.21	992.5	23.28	89.8	21.5	3.83	219.6	2.4	2.9	41.384936	2.117841
45	220.08	992	23.28	88.5	21.3	3.91	218.7	2.4	3.1	41.384948	2.117835
46	223.94	991.6	23.28	87.9	21.2	4	217.8	2.5	3.2	41.384959	2.11783
47	227.16	991.2	23.28	87.7	21.1	4.1	217	2.5	3.3	41.384965	2.117841
48	230.6	990.8	23.25	87.2	21	4.2	216.5	2.5	3.4	41.384976	2.117858
49	234.47	990.4	23.28	86.7	20.9	4.26	216.2	2.5	3.4	41.384994	2.117887
50	238.59	989.9	23.25	86.7	20.9	4.31	216.1	2.5	3.5	41.385017	2.11791
51	242.93	989.4	23.17	88	21.1	4.35	216.4	2.6	3.5	41.385051	2.117927
52	248.1	988.9	23.05	88.2	21	4.35	217.1	2.6	3.5	41.38508	2.117944
53	253.11	988.3	23.05	87.7	20.9	4.35	218	2.7	3.4	41.385103	2.117967
54	257.95	987.7	22.99	87.8	20.9	4.35	218.8	2.7	3.4	41.385108	2.11799
55	262.99	987.2	22.93	87.7	20.8	4.34	219.7	2.8	3.3	41.385114	2.118007
56	267.73	986.6	22.91	87.9	20.8	4.32	220.6	2.8	3.3	41.38512	2.11803
57	272.46	986.1	22.85	87.7	20.7	4.3	221.7	2.9	3.2	41.385131	2.118047
58	277.13	985.6	22.85	87.2	20.6	4.24	222.6	2.9	3.1	41.385148	2.118059
59	282.67	985	22.82	86.9	20.5	4.17	223.3	2.9	3	41.385166	2.11807
60	286.87	984.5	22.79	86.8	20.5	4.09	223.8	2.8	3	41.385194	2.118082
61	291.68	983.9	22.76	86.6	20.4	4.02	224	2.8	2.9	41.385217	2.118087
