ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1007.2	28.65	43.6	15.1	6.03	17	-3.5	-7.2	41.384386	2.117463
1	102.92	1006.7	28.65	75.1	23.8	8.02	25.6	-3.5	-7.2	41.384375	2.11736
2	106.08	1006.3	28.36	72.5	22.9	8	25.4	-3.4	-7.2	41.384277	2.11732
3	110.73	1005.8	28.39	70	22.4	7.96	25.4	-3.4	-7.2	41.383859	2.117526
4	114.93	1005.3	28.42	66.8	21.6	7.92	25.3	-3.4	-7.2	41.383876	2.117772
5	118.69	1004.9	28.46	64.8	21.2	7.9	25	-3.3	-7.2	41.383911	2.117795
6	121.78	1004.5	28.49	63.2	20.8	7.92	24.5	-3.3	-7.2	41.383916	2.117749
7	125.36	1004.1	28.49	61.8	20.4	7.97	24	-3.2	-7.3	41.383876	2.117692
8	129.04	1003.7	28.46	60.5	20.1	8.01	23.8	-3.2	-7.3	41.383802	2.117658
9	133.39	1003.2	28.46	59.6	19.8	8.03	23.4	-3.2	-7.4	41.383733	2.117663
10	138.41	1002.7	28.39	58.9	19.6	8.04	22.8	-3.1	-7.4	41.383699	2.117663
11	142.57	1002.2	28.36	58.3	19.4	8.12	22.5	-3.1	-7.5	41.383676	2.117623
12	145.5	1001.9	28.33	57.9	19.2	8.19	21.9	-3.1	-7.6	41.383647	2.117578
13	149.47	1001.4	28.23	57.5	19	8.26	21.3	-3	-7.7	41.383607	2.117555
14	153.98	1000.9	28.17	57.3	18.9	8.35	20.8	-3	-7.8	41.383578	2.117543
15	158.77	1000.4	28.1	57.1	18.8	8.48	20.3	-2.9	-7.9	41.383533	2.11752
16	163.57	999.8	28.1	56.8	18.7	8.61	19.8	-2.9	-8.1	41.383487	2.117503
17	167.41	999.4	28.04	56.7	18.6	8.72	19.3	-2.9	-8.2	41.383458	2.117469
18	171.52	998.9	27.97	56.5	18.5	8.79	18.7	-2.8	-8.3	41.383441	2.117434
19	175.7	998.5	27.94	56.2	18.4	8.85	18	-2.7	-8.4	41.383424	2.1174
20	179.26	998.1	27.91	56.3	18.4	8.94	17.4	-2.7	-8.5	41.383401	2.117371
21	181.56	997.8	27.88	56.2	18.3	9.06	16.9	-2.6	-8.7	41.383366	2.117366
23	216.73	993.9	27.81	56.1	18.3	9.13	16.3	-2.6	-8.8	41.383429	2.117068
24	217.65	993.8	27.81	56.1	18.3	9.2	15.7	-2.5	-8.9	41.383401	2.117056
25	219.36	993.6	27.78	56.2	18.3	9.3	15.2	-2.4	-9	41.383349	2.117033
26	221.19	993.4	27.71	56.1	18.2	9.41	14.4	-2.3	-9.1	41.383292	2.117005
27	222.72	993.2	27.71	56	18.1	9.48	13.7	-2.2	-9.2	41.38324	2.116987
28	224.23	993	27.68	56.2	18.2	9.51	13.1	-2.2	-9.3	41.3832	2.116976
29	226.65	992.8	27.65	56.4	18.2	9.52	12.6	-2.1	-9.3	41.383166	2.116959
30	228.94	992.5	27.59	56.6	18.2	9.55	12	-2	-9.3	41.383137	2.116947
31	231.69	992.2	27.56	56.7	18.2	9.6	11.4	-1.9	-9.4	41.383109	2.116936
32	234.51	991.9	27.52	57.1	18.3	9.66	10.7	-1.8	-9.5	41.383074	2.116913
33	237.55	991.5	27.52	56.8	18.2	9.69	10	-1.7	-9.5	41.383034	2.116901
34	240.81	991.2	27.49	56.6	18.1	9.72	9.5	-1.6	-9.6	41.382983	2.11689
35	244.05	990.8	27.52	56.3	18	9.73	9.1	-1.5	-9.6	41.382925	2.116879
36	247.1	990.5	27.49	56.4	18	9.7	8.7	-1.5	-9.6	41.382874	2.116873
37	250.55	990.1	27.43	57.1	18.2	9.66	8.2	-1.4	-9.6	41.382822	2.116873
38	253.71	989.7	27.43	56.6	18	9.61	7.8	-1.3	-9.5	41.382782	2.116867
39	257.43	989.3	27.43	56.3	18	9.56	7.4	-1.2	-9.5	41.38273	2.116861
40	260.98	988.9	27.56	55.8	17.9	9.5	6.9	-1.1	-9.4	41.38269	2.11685
41	264.83	988.5	27.59	55.6	17.9	9.44	6.5	-1.1	-9.4	41.382645	2.116833
42	268.75	988.1	27.56	55.7	17.9	9.36	6.2	-1	-9.3	41.382593	2.116815
43	272.31	987.7	27.52	55.7	17.9	9.28	5.8	-0.9	-9.2	41.382541	2.116804
44	276.03	987.2	27.49	55.8	17.9	9.19	5.4	-0.9	-9.1	41.382496	2.116798
45	279.58	986.8	27.46	55.8	17.8	9.08	5	-0.8	-9	41.382444	2.116798
46	283.26	986.4	27.3	56.6	17.9	8.96	4.6	-0.7	-8.9	41.382387	2.116804
47	287.65	985.9	27.17	57	17.9	8.84	4.4	-0.7	-8.8	41.382347	2.11681
48	291.62	985.5	27.05	57	17.8	8.72	4.3	-0.7	-8.7	41.382301	2.116815
49	295.07	985.1	27.02	57	17.8	8.58	4.3	-0.6	-8.6	41.382255	2.116815
50	298.63	984.7	27.05	56.3	17.6	8.43	4.3	-0.6	-8.4	41.382215	2.116821
51	302.37	984.3	27.05	56.8	17.7	8.27	4.3	-0.6	-8.2	41.38218	2.116821
52	306.47	983.9	27.24	55.5	17.6	8.1	4.4	-0.6	-8.1	41.382152	2.116815
53	310.83	983.4	27.33	55.3	17.6	7.9	4.5	-0.6	-7.9	41.382117	2.116815
54	314.59	983	27.43	55	17.6	7.7	4.6	-0.6	-7.7	41.382094	2.116815
55	318.86	982.5	27.4	55.1	17.6	7.51	4.8	-0.6	-7.5	41.38206	2.116804
56	323.34	982	27.4	55.1	17.6	7.32	5	-0.6	-7.3	41.382026	2.116798
57	327.89	981.5	27.36	54.8	17.5	7.14	5.3	-0.7	-7.1	41.381986	2.116793
58	332.4	981	27.49	53.7	17.3	6.98	5.4	-0.7	-6.9	41.381946	2.116793
59	336.7	980.5	27.56	53.8	17.4	6.82	5.6	-0.7	-6.8	41.3819	2.116798
60	340.68	980.1	27.52	53.7	17.3	6.67	5.9	-0.7	-6.6	41.381871	2.116804
61	344.38	979.7	27.46	53.8	17.3	6.53	6.3	-0.7	-6.5	41.381842	2.11681
62	348.29	979.2	27.43	53.4	17.1	6.39	6.9	-0.8	-6.3	41.381819	2.116815
63	352.72	978.7	27.43	53.4	17.1	6.26	7.6	-0.8	-6.2	41.381791	2.116815
64	356.5	978.3	27.43	53.3	17.1	6.15	8.5	-0.9	-6.1	41.381762	2.11681
65	359.66	978	27.36	53.3	17	6.03	9.2	-1	-6	41.381739	2.116787
66	364.02	977.5	27.33	53.4	17	5.92	9.9	-1	-5.8	41.381722	2.116764
67	368.37	977	27.24	53.7	17	5.8	10.5	-1.1	-5.7	41.381705	2.116747
68	372.7	976.5	27.17	53.5	16.9	5.67	11.2	-1.1	-5.6	41.381682	2.11673
69	376.84	976.1	27.17	53.4	16.9	5.53	12	-1.2	-5.4	41.381665	2.116718
70	380.35	975.7	27.14	53.4	16.9	5.39	12.9	-1.2	-5.3	41.381642	2.116712
71	383.98	975.3	27.14	53.2	16.8	5.25	13.9	-1.3	-5.1	41.381619	2.116712
72	388.13	974.8	27.08	53.4	16.8	5.1	14.8	-1.3	-4.9	41.381602	2.116712
73	392.32	974.4	27.08	53.3	16.8	4.94	15.6	-1.3	-4.8	41.381585	2.116712
74	396.96	973.9	27.08	53.2	16.7	4.77	16.5	-1.4	-4.6	41.381562	2.116707
75	400.91	973.4	27.05	53.2	16.7	4.6	17.3	-1.4	-4.4	41.381533	2.116689
76	404.16	973.1	27.02	53.4	16.7	4.42	18.2	-1.4	-4.2	41.381499	2.116672
77	408.24	972.6	26.99	53.3	16.7	4.24	19.1	-1.4	-4	41.38147	2.116667
78	412.36	972.2	26.95	53.4	16.7	4.08	19.9	-1.4	-3.8	41.381441	2.116667
79	416.39	971.7	26.92	53.4	16.6	3.92	20.6	-1.4	-3.7	41.381413	2.116661
80	420.11	971.3	26.89	53.4	16.6	3.78	21.2	-1.4	-3.5	41.381384	2.116644
81	423.99	970.9	26.83	53.4	16.6	3.64	21.4	-1.3	-3.4	41.381355	2.116615
82	429.4	970.3	26.8	53.5	16.6	3.5	21.5	-1.3	-3.3	41.381338	2.116598
83	435.32	969.6	26.8	53.5	16.6	3.36	21.5	-1.2	-3.1	41.381332	2.116575
