ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1009.9	23.64	55.4	14.2	1.17	274	1.5	-3.3	41.384467	2.117474
10	146.31	1004.3	23.65	70.8	18	3.63	335.3	1.5	-3.3	41.384627	2.117612
11	166.34	1002	23.62	70	17.8	3.71	334.6	1.6	-3.4	41.38453	2.117549
13	171.75	1001.4	23.59	68.9	17.5	3.73	334	1.6	-3.4	41.384438	2.117589
14	174.83	1001	23.53	68.6	17.4	3.7	333.5	1.7	-3.3	41.384403	2.117652
15	178.07	1000.7	23.53	68.4	17.4	3.71	333.2	1.7	-3.3	41.384409	2.117646
16	179.61	1000.5	23.53	68	17.3	3.77	332.8	1.7	-3.4	41.384415	2.117583
17	182.31	1000.2	23.5	67.7	17.2	3.83	332.1	1.8	-3.4	41.384369	2.117532
18	184.86	999.9	23.56	67.2	17.1	3.85	331.1	1.9	-3.4	41.384312	2.117578
19	188.44	999.5	23.53	67.1	17.1	3.89	329.7	2	-3.4	41.384306	2.117658
20	192.08	999.1	23.56	66.7	17	3.96	329.2	2	-3.4	41.384329	2.117692
21	195.71	998.6	23.62	65.9	16.9	3.96	329.4	2	-3.4	41.384329	2.117641
22	199.68	998.2	23.74	65.1	16.8	3.92	329.6	2	-3.4	41.384272	2.1176
23	203.31	997.8	23.68	65.1	16.7	3.88	328.5	2	-3.3	41.384197	2.117629
24	206.15	997.4	23.68	64.8	16.7	3.85	327	2.1	-3.2	41.384174	2.117721
25	209.42	997.1	23.77	63.9	16.5	3.85	325.8	2.2	-3.2	41.384192	2.117778
26	213.55	996.6	23.89	63.5	16.5	3.87	325.2	2.2	-3.2	41.384186	2.117744
27	218.3	996.1	23.92	62.9	16.4	3.86	324.3	2.3	-3.1	41.384146	2.117715
28	222.55	995.6	23.95	62.6	16.4	3.82	323	2.3	-3	41.384083	2.117744
29	224.46	995.4	23.95	62.5	16.3	3.77	321.4	2.4	-2.9	41.384043	2.117807
30	226.33	995.2	23.95	62.1	16.2	3.72	320.3	2.4	-2.9	41.384014	2.117893
31	232.15	994.5	23.95	61.8	16.2	3.71	319	2.4	-2.8	41.383991	2.117967
32	237.06	993.9	23.89	61.8	16.1	3.74	317.3	2.5	-2.7	41.383968	2.117984
33	241.24	993.5	23.83	61.9	16.1	3.74	315.5	2.6	-2.7	41.383968	2.117961
34	246.67	992.8	23.71	62	16	3.67	314.4	2.6	-2.6	41.383968	2.117927
35	251.96	992.2	23.74	61.5	15.9	3.64	314.1	2.6	-2.5	41.383968	2.117927
36	255.09	991.9	23.68	61.9	15.9	3.62	313.7	2.6	-2.5	41.383957	2.117961
37	258.21	991.5	23.68	61.6	15.9	3.58	312.6	2.6	-2.4	41.383939	2.118007
38	262.62	991	23.65	61.2	15.7	3.5	311.7	2.6	-2.3	41.383916	2.118019
39	267.26	990.5	23.74	61	15.8	3.4	310.7	2.6	-2.2	41.383882	2.118002
40	273.63	989.8	23.71	60.9	15.7	3.3	309.5	2.5	-2.1	41.383871	2.117979
41	279.27	989.1	23.68	60.9	15.7	3.16	307.9	2.5	-1.9	41.383876	2.117979
42	283.84	988.6	23.68	60.9	15.7	2.96	305.7	2.4	-1.7	41.383899	2.117996
43	288.39	988.1	23.65	60.8	15.6	2.74	303.6	2.3	-1.5	41.383922	2.118013
44	292.78	987.6	23.65	60.8	15.6	2.57	301.6	2.2	-1.3	41.383934	2.118019
45	296.43	987.2	23.62	60.8	15.6	2.48	299.2	2.2	-1.2	41.383934	2.118013
46	300.8	986.7	23.59	60.9	15.6	2.44	295.7	2.2	-1.1	41.383922	2.118013
47	306.37	986.1	23.5	60.9	15.5	2.39	291.9	2.2	-0.9	41.383922	2.118024
48	311.22	985.5	23.5	60.7	15.5	2.31	288.7	2.2	-0.7	41.383916	2.118042
49	314.95	985.1	23.47	60.4	15.4	2.23	286	2.1	-0.6	41.383911	2.118065
50	318.73	984.7	23.5	60.2	15.3	2.18	283.9	2.1	-0.5	41.383905	2.118105
51	322.56	984.3	23.53	60.1	15.3	2.17	282.3	2.1	-0.5	41.383882	2.118156
52	326.83	983.8	23.53	60	15.3	2.19	281.4	2.1	-0.4	41.383865	2.118191
53	330.97	983.3	23.56	60.1	15.4	2.22	281.2	2.2	-0.4	41.383853	2.118196
54	334.57	982.9	23.59	60.1	15.4	2.26	281.5	2.2	-0.5	41.383842	2.118191
55	338.3	982.5	23.56	60.1	15.4	2.27	281.9	2.2	-0.5	41.383831	2.118168
56	343.44	981.9	23.56	60.3	15.4	2.27	282.1	2.2	-0.5	41.383831	2.11815
57	347.13	981.5	23.56	60.3	15.4	2.26	281.9	2.2	-0.5	41.383836	2.11815
58	350.86	981.1	23.53	60.2	15.4	2.25	281.7	2.2	-0.5	41.383842	2.118168
59	356.21	980.5	23.5	60.3	15.4	2.23	281.3	2.2	-0.4	41.383859	2.118196
60	361.12	979.9	23.44	60.1	15.3	2.2	281.5	2.2	-0.4	41.383882	2.118225
61	365.77	979.4	23.41	60.2	15.3	2.15	282.3	2.1	-0.5	41.383894	2.118248
62	370.78	978.9	23.38	60.3	15.3	2.07	283.2	2	-0.5	41.383899	2.118277
64	381.08	977.7	23.38	60	15.2	2.01	284	1.9	-0.5	41.383894	2.118317
65	386.85	977.1	23.36	59.9	15.1	1.96	284.7	1.9	-0.5	41.383894	2.118334
66	392.65	976.4	23.3	59.7	15	1.94	285.3	1.9	-0.5	41.383894	2.118357
67	398.27	975.8	23.27	59.6	15	1.92	285	1.9	-0.5	41.383888	2.118385
68	403.74	975.2	23.24	59.5	14.9	1.9	285.1	1.8	-0.5	41.383888	2.118408
69	408.42	974.6	23.21	59.5	14.9	1.9	285.5	1.8	-0.5	41.383882	2.118414
70	412.97	974.1	23.18	59.4	14.8	1.91	285.8	1.8	-0.5	41.383871	2.118408
71	417.06	973.7	23.15	59.4	14.8	1.94	287.1	1.9	-0.6	41.383853	2.118397
72	421.29	973.2	23.09	59.4	14.7	1.99	288.3	1.9	-0.6	41.383842	2.118391
73	425.99	972.7	23.09	59.4	14.7	2.06	289.7	1.9	-0.7	41.383836	2.118385
74	430.87	972.1	23.06	59.5	14.7	2.15	291	2	-0.8	41.383842	2.118403
75	436.08	971.6	23	59.4	14.7	2.21	292.5	2	-0.8	41.383848	2.118426
76	439.94	971.1	23.03	58.9	14.6	2.25	293.9	2.1	-0.9	41.383848	2.118448
77	445.06	970.6	23.06	57.5	14.2	2.24	295.3	2	-1	41.383859	2.118477
78	450.11	970	23.09	56.9	14.1	2.22	297.2	2	-1	41.383876	2.118483
79	454.6	969.5	23.15	57.3	14.2	2.18	298.9	1.9	-1.1	41.383894	2.118466
80	458.57	969.1	23.15	57.4	14.3	2.14	300.4	1.8	-1.1	41.383905	2.118443
81	464.42	968.4	23.09	57.4	14.2	2.11	301.8	1.8	-1.1	41.383911	2.118426
82	469.55	967.8	23.09	57.4	14.2	2.08	302.6	1.8	-1.1	41.383888	2.118414
83	473.81	967.4	23.06	57.7	14.3	2.05	302.9	1.7	-1.1	41.383853	2.118414
84	478.7	966.8	23.03	57.7	14.2	2.04	302.5	1.7	-1.1	41.383819	2.118437
85	483.64	966.3	23	57.9	14.3	2.03	301.7	1.7	-1.1	41.38379	2.118483
86	487.31	965.9	22.95	58.6	14.4	2.03	300.3	1.7	-1	41.383762	2.118534
87	492.93	965.2	22.89	58.7	14.4	2.02	298.7	1.8	-1	41.383768	2.118574
88	498.26	964.7	22.83	59.3	14.5	2.01	297.2	1.8	-0.9	41.383785	2.118603
89	502.64	964.2	22.8	59.7	14.6	2.02	296	1.8	-0.9	41.383796	2.11862
90	506.94	963.7	22.74	59.9	14.5	2.04	295.7	1.8	-0.9	41.383813	2.118637
91	511.16	963.2	22.71	59.9	14.5	2.07	296	1.9	-0.9	41.383808	2.118649
92	516.51	962.6	22.68	60.3	14.6	2.1	296.5	1.9	-0.9	41.38379	2.11866
93	520.21	962.2	22.63	60.4	14.6	2.12	296.8	1.9	-1	41.383773	2.118672
94	524.18	961.8	22.6	60.7	14.6	2.12	296.7	1.9	-1	41.38375	2.118678
95	527.46	961.4	22.57	60.9	14.6	2.09	296.3	1.9	-0.9	41.383727	2.118672
96	530.77	961.1	22.51	60.9	14.6	2.02	295.5	1.8	-0.9	41.383716	2.118672
97	535.08	960.6	22.48	60.9	14.6	1.93	294.5	1.8	-0.8	41.383722	2.118678
98	539.43	960.1	22.42	61.2	14.6	1.85	294.1	1.7	-0.8	41.383733	2.118701
99	544.51	959.5	22.39	61.8	14.7	1.77	293.6	1.6	-0.7	41.383756	2.118723
100	549.33	959	22.34	61.9	14.7	1.67	293.4	1.5	-0.7	41.383762	2.118741
101	554.79	958.4	22.31	62.1	14.7	1.57	293.3	1.4	-0.6	41.383756	2.118741
102	560.23	957.8	22.28	62.2	14.7	1.44	292.4	1.3	-0.5	41.383739	2.118746
103	565.15	957.3	22.22	62.3	14.7	1.3	291.2	1.2	-0.5	41.383716	2.118752
104	569.79	956.8	22.19	62.4	14.7	1.15	289.4	1.1	-0.4	41.383699	2.118769
105	574.65	956.2	22.16	62.6	14.7	1.01	287.2	1	-0.3	41.383693	2.118798
106	579.13	955.7	22.11	62.7	14.7	0.9	284.7	0.9	-0.2	41.383704	2.118827
107	583.88	955.2	22.08	62.9	14.7	0.8	282.4	0.8	-0.2	41.383716	2.118844
108	589.11	954.6	22.05	63	14.7	0.72	280.9	0.7	-0.1	41.383733	2.118855
109	594.94	954	21.99	63.2	14.7	0.63	278.3	0.6	-0.1	41.383745	2.118855
110	600.28	953.4	21.94	63.4	14.7	0.54	276.1	0.5	-0.1	41.383739	2.118844
111	605.27	952.9	21.88	63.6	14.7	0.45	272.4	0.5	-0	41.383722	2.118832
112	610.6	952.3	21.85	63.8	14.7	0.38	264.9	0.4	0	41.383704	2.118815
113	615.7	951.7	21.79	63.6	14.6	0.32	255.6	0.3	0.1	41.383693	2.118804
114	620.98	951.2	21.76	63.8	14.6	0.28	243.1	0.2	0.1	41.383682	2.118792
115	626	950.6	21.74	63.4	14.5	0.24	223.4	0.2	0.2	41.383682	2.118798
116	631.16	950	21.74	63.3	14.5	0.23	194.8	0.1	0.2	41.383687	2.118804
117	636.38	949.5	21.71	63.3	14.4	0.28	165.7	-0.1	0.3	41.383699	2.118809
118	640.51	949	21.68	63.4	14.4	0.37	147.2	-0.2	0.3	41.383693	2.118815
119	645.92	948.4	21.62	63.5	14.4	0.48	137.2	-0.3	0.4	41.383699	2.118815
120	651.25	947.8	21.57	63.6	14.4	0.59	131.9	-0.4	0.4	41.383699	2.118815
121	656.02	947.3	21.51	63.7	14.3	0.69	129.7	-0.5	0.4	41.383699	2.118804
122	661.09	946.8	21.45	63.9	14.3	0.8	129.3	-0.6	0.5	41.383693	2.118798
123	666.57	946.2	21.42	64	14.3	0.91	129.3	-0.7	0.6	41.383687	2.118786
124	672.36	945.5	21.37	64.1	14.3	1.02	129.6	-0.8	0.6	41.383687	2.118781
