ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1010	23.64	71.6	18.2	1.36	60	-0.5	4.2	41.384524	2.117486
2	102.93	1009.4	23.35	98.8	23.2	4.22	173	-0.5	4.2	41.38453	2.117532
3	106.68	1009	23.35	97.9	23	4.2	174.1	-0.4	4.2	41.384558	2.117515
7	181.3	1000.4	23.12	91.9	21.7	4.19	175.4	-0.3	4.2	41.384667	2.117394
11	185.35	1000	22.83	87.7	20.7	4.19	176.4	-0.3	4.2	41.384799	2.117411
12	189.38	999.5	22.74	87	20.5	4.2	176.6	-0.2	4.2	41.384805	2.117417
13	192.18	999.2	22.68	86.7	20.3	4.21	176.3	-0.3	4.2	41.384833	2.117423
14	196.24	998.7	22.63	86.4	20.2	4.22	176.2	-0.3	4.2	41.384873	2.117411
15	199.65	998.3	22.51	86.2	20.1	4.19	177.2	-0.2	4.2	41.384896	2.117394
16	203.35	997.9	22.45	86.1	20	4.14	179.1	-0.1	4.1	41.384896	2.117383
17	207.41	997.4	22.4	85.7	19.9	4.11	180.8	0.1	4.1	41.384913	2.117348
18	212.62	996.8	22.37	85.6	19.8	4.11	182.2	0.2	4.1	41.384948	2.11732
19	217.73	996.3	22.31	85.6	19.8	4.13	182.8	0.2	4.1	41.384976	2.117303
20	219.97	996	22.28	85.6	19.7	4.12	183.4	0.2	4.1	41.384982	2.117331
21	222.61	995.7	22.22	85.6	19.7	4.07	184	0.3	4.1	41.384982	2.117406
22	226.84	995.2	22.19	85.6	19.7	4.03	184.5	0.3	4	41.384976	2.117474
23	231.87	994.6	22.14	85.7	19.6	4.01	185.1	0.4	4	41.384971	2.117509
24	236.22	994.2	22.08	85.8	19.6	3.98	186	0.4	4	41.384982	2.117497
25	240.96	993.6	22.05	85.9	19.6	3.92	187.2	0.5	3.9	41.385011	2.11748
26	245.65	993.1	22.02	85.9	19.5	3.91	188	0.5	3.9	41.385034	2.117469
27	250.73	992.5	21.94	85.9	19.5	3.9	188.3	0.6	3.9	41.385057	2.117474
28	255.78	991.9	21.91	86	19.5	3.87	189	0.6	3.8	41.38508	2.117497
29	260.61	991.4	21.91	86.1	19.5	3.83	189.8	0.7	3.8	41.385097	2.117537
30	265.25	990.8	21.85	86.2	19.4	3.78	190.9	0.7	3.7	41.385114	2.117555
31	269.66	990.3	21.8	86.3	19.4	3.75	191.2	0.7	3.7	41.385125	2.117566
32	274.62	989.8	21.74	86.4	19.4	3.77	190.4	0.7	3.7	41.385148	2.117555
33	278.45	989.3	21.68	86.5	19.3	3.8	189.1	0.6	3.8	41.38516	2.117537
34	283.13	988.8	21.65	86.7	19.3	3.86	187.8	0.5	3.8	41.385171	2.11752
35	288.43	988.2	21.6	86.8	19.3	3.95	186.5	0.4	3.9	41.385183	2.117526
37	298.49	987.1	21.48	87	19.2	4.07	185.1	0.4	4.1	41.385229	2.117578
38	304.48	986.4	21.43	87.2	19.2	4.19	183.8	0.3	4.2	41.385263	2.117595
39	310.04	985.8	21.46	87.4	19.3	4.3	182.5	0.2	4.3	41.385292	2.117595
