ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1007.5	28.32	33.2	10.6	4.08	84	-8.1	-1.8	41.384507	2.117469
3	106.97	1006.5	27.39	80.5	23.7	8.32	77.2	-8.1	-1.8	41.384467	2.117423
4	110.02	1006.1	27.17	77.6	22.9	8.38	76.5	-8.1	-2	41.384581	2.117383
5	113.33	1005.7	26.98	74.5	22.1	8.43	75.7	-8.2	-2.1	41.384547	2.117984
6	117.78	1005.2	26.92	71.6	21.3	8.46	75.1	-8.2	-2.2	41.38402	2.118649
7	120.49	1004.9	26.86	69.5	20.8	8.49	74.6	-8.2	-2.3	41.383229	2.118907
8	123.35	1004.6	26.79	67.5	20.3	8.56	74.2	-8.2	-2.3	41.383269	2.11897
9	125.54	1004.3	26.73	65.3	19.7	8.64	73.8	-8.3	-2.4	41.383527	2.118827
10	129.23	1003.9	26.7	63.4	19.2	8.73	73.3	-8.4	-2.5	41.383429	2.118683
11	133.83	1003.4	26.67	61.7	18.7	8.85	72.8	-8.5	-2.6	41.383401	2.118626
12	138.28	1002.9	26.64	60.3	18.3	8.99	72.2	-8.6	-2.7	41.383407	2.118603
13	142.43	1002.4	26.64	59.2	18	9.16	71.6	-8.7	-2.9	41.383418	2.118557
14	145.1	1002.1	26.58	58.2	17.7	9.3	71.1	-8.8	-3	41.383412	2.118483
15	148.9	1001.7	26.51	57.3	17.4	9.43	71.1	-8.9	-3.1	41.383401	2.118374
16	152.72	1001.3	26.42	56.5	17.1	9.58	71.3	-9.1	-3.1	41.383384	2.118271
17	162.47	1000.2	26.36	56	16.9	9.77	71.5	-9.3	-3.1	41.383338	2.118214
19	164.71	999.9	26.39	55	16.6	9.96	71.6	-9.4	-3.1	41.383252	2.118082
21	171.27	999.2	26.2	54.4	16.3	10.12	71.7	-9.6	-3.2	41.383217	2.11791
22	174.77	998.8	26.17	54.1	16.2	10.25	71.8	-9.7	-3.2	41.383223	2.117835
23	178.05	998.4	26.11	53.9	16	10.35	72	-9.8	-3.2	41.383223	2.117778
24	183	997.8	26.05	53.7	15.9	10.45	72	-9.9	-3.2	41.383212	2.117709
25	192.61	996.7	25.99	53.5	15.8	10.56	72.2	-10.1	-3.2	41.383183	2.117646
26	200	995.9	25.93	53.7	15.8	10.64	72.4	-10.1	-3.2	41.383132	2.117589
27	205.49	995.3	25.99	53.7	15.9	10.71	72.7	-10.2	-3.2	41.38308	2.117526
28	210.71	994.7	25.96	53.7	15.8	10.74	72.9	-10.3	-3.2	41.383057	2.117451
29	216.57	994	25.99	53.8	15.9	10.72	73	-10.3	-3.1	41.383046	2.117371
30	222.04	993.4	25.81	53.6	15.7	10.67	73	-10.2	-3.1	41.383034	2.11728
31	227.53	992.8	25.71	53.6	15.6	10.6	73	-10.1	-3.1	41.383028	2.117182
32	232.68	992.2	25.59	53.5	15.4	10.51	72.7	-10	-3.1	41.383023	2.117108
33	239.21	991.5	25.53	53.6	15.4	10.43	72.3	-9.9	-3.2	41.382994	2.117045
34	244.77	990.9	25.47	53.8	15.4	10.39	71.9	-9.9	-3.2	41.38296	2.116993
35	251.37	990.1	25.35	53.9	15.3	10.35	71.5	-9.8	-3.3	41.38292	2.116942
36	258.02	989.4	25.32	54	15.3	10.31	71.3	-9.8	-3.3	41.382897	2.116879
37	262.37	988.9	25.26	54.1	15.3	10.26	71.2	-9.7	-3.3	41.382874	2.116787
38	267.37	988.3	25.23	54.3	15.3	10.21	71.1	-9.7	-3.3	41.382885	2.116661
39	271.49	987.9	25.17	54.3	15.3	10.19	71	-9.6	-3.3	41.382879	2.116546
40	277.04	987.2	25.11	54.5	15.3	10.17	70.9	-9.6	-3.3	41.382874	2.116455
41	282.41	986.6	25.02	54.6	15.2	10.15	70.7	-9.6	-3.3	41.382862	2.116386
42	288.57	985.9	24.87	54.8	15.2	10.12	70.5	-9.5	-3.4	41.382857	2.116323
43	295.41	985.2	24.84	55	15.2	10.09	70.5	-9.5	-3.4	41.382857	2.116265
44	302.64	984.4	24.75	55.2	15.2	10.08	70.8	-9.5	-3.3	41.382845	2.116243
45	311.2	983.4	24.69	55.4	15.2	10.07	71.1	-9.5	-3.3	41.382851	2.116191
