ftr_time	ftr_alt	ftr_pres	ftr_temp	ftr_hum	ftr_DP	ftr_WF	ftr_WD	ftr_VEF	ftr_VNF	ftr_LAT	ftr_LON
0	98	1005.9	31.31	32.7	13	1.36	147	3.3	10.7	41.384507	2.117474
3	148.5	1000.2	28.86	64.9	21.6	11.2	197.1	3.3	10.7	41.384782	2.117446
13	155.59	999.4	28.1	55.6	18.4	11.19	197.1	3.3	10.7	41.385269	2.11783
14	157.91	999.1	28.04	55.4	18.3	11.19	197.1	3.3	10.7	41.385326	2.117853
15	161.09	998.8	28.04	55.1	18.2	11.2	197.1	3.3	10.7	41.385406	2.117858
16	163.4	998.5	28.04	54.8	18.1	11.24	197.1	3.3	10.7	41.385463	2.117875
17	165.72	998.3	27.97	54.9	18.1	11.28	197.1	3.3	10.8	41.385509	2.117893
19	170.52	997.7	27.88	55.2	18.1	11.3	197.2	3.3	10.8	41.385572	2.117916
20	173.57	997.4	27.84	55.2	18	11.32	197.3	3.4	10.8	41.385612	2.117933
21	176.01	997.1	27.78	55	17.9	11.31	197.4	3.4	10.8	41.385658	2.11795
22	178.64	996.8	27.78	54.3	17.7	11.28	197.6	3.4	10.8	41.385704	2.117979
23	180.75	996.6	27.81	54.6	17.8	11.28	197.7	3.4	10.7	41.385761	2.118002
24	183.57	996.3	27.78	54.6	17.8	11.26	197.9	3.5	10.7	41.385813	2.118013
25	186.47	995.9	27.71	55	17.8	11.21	198	3.5	10.7	41.385853	2.118013
26	189.79	995.6	27.65	54.9	17.8	11.15	198.2	3.5	10.6	41.385882	2.118024
27	192.52	995.3	27.65	55.1	17.8	11.07	198.5	3.5	10.5	41.38591	2.118053
28	195.24	995	27.62	55.1	17.8	10.98	198.7	3.5	10.4	41.385945	2.118087
29	198.37	994.6	27.59	55	17.7	10.9	198.9	3.5	10.3	41.385991	2.11811
30	202.58	994.1	27.55	55.1	17.7	10.84	199.1	3.5	10.2	41.386054	2.118133
31	206.27	993.7	27.49	55.1	17.7	10.78	199.2	3.5	10.2	41.386117	2.118156
32	210.78	993.2	27.49	55	17.6	10.74	199.3	3.6	10.1	41.386174	2.118179
33	215.01	992.7	27.49	55.1	17.7	10.71	199.4	3.6	10.1	41.386226	2.118202
34	219.25	992.3	27.43	55.1	17.6	10.65	199.5	3.6	10	41.386277	2.118225
35	223.61	991.8	27.43	55.1	17.6	10.62	199.5	3.6	10	41.386317	2.118242
36	228.18	991.3	27.36	55.1	17.6	10.62	199.6	3.6	10	41.386357	2.118254
37	232.88	990.7	27.33	55.2	17.6	10.64	199.6	3.6	10	41.386403	2.118271
38	237.14	990.3	27.3	55.2	17.5	10.7	199.5	3.6	10.1	41.386449	2.118288
39	241.56	989.8	27.23	55.2	17.5	10.76	199.3	3.6	10.2	41.386501	2.118311
40	245.9	989.3	27.23	55.2	17.5	10.81	199.2	3.6	10.2	41.386558	2.118345
41	250.42	988.8	27.17	55.4	17.5	10.83	199.1	3.5	10.2	41.386621	2.118385
42	255.65	988.2	27.11	55.5	17.4	10.82	199	3.5	10.2	41.386667	2.11842
43	260.25	987.7	27.04	55.7	17.4	10.79	198.8	3.5	10.2	41.386718	2.118454
44	264.6	987.2	27.04	55.6	17.4	10.76	198.7	3.5	10.2	41.386753	2.118477
45	269.07	986.7	26.98	55.9	17.4	10.75	198.6	3.4	10.2	41.386781	2.118494
46	273.11	986.2	26.92	56	17.4	10.74	198.5	3.4	10.2	41.38681	2.118506
47	277.7	985.7	26.92	56	17.4	10.72	198.3	3.4	10.2	41.386844	2.118511
48	282.54	985.2	26.85	56	17.3	10.71	198.2	3.3	10.2	41.386884	2.118529
49	287.37	984.7	26.82	56.1	17.3	10.69	198.2	3.3	10.2	41.38693	2.118546
50	293.01	984	26.79	56.2	17.3	10.66	198.3	3.3	10.1	41.386988	2.118574
51	298.69	983.4	26.76	56.4	17.4	10.63	198.3	3.3	10.1	41.387051	2.118609
52	303.89	982.8	26.7	56.6	17.4	10.61	198.3	3.3	10.1	41.387114	2.118649
53	309.3	982.2	26.63	56.7	17.3	10.58	198.3	3.3	10	41.387171	2.118683
54	313.94	981.7	26.57	57	17.4	10.55	198.2	3.3	10	41.387222	2.118706
55	319.6	981.1	26.48	57.2	17.3	10.52	198.2	3.3	10	41.387274	2.118718
56	324.85	980.5	26.44	57.2	17.3	10.48	198.2	3.3	10	41.387326	2.118729
57	329.97	979.9	26.41	57.4	17.3	10.43	198.3	3.3	9.9	41.387371	2.118741
